Repeat,VAR2,Point,D1__CH1 Voltage,D1__CH1 Current,D1__CH1 Resistance,D1__CH1 Time,D1__CH2 Voltage,D1__CH2 Current,D1__CH2 Resistance,D1__CH2 Time,D2__CH1 Voltage,D2__CH1 Current,D2__CH1 Resistance,D2__CH1 Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,1,369,10.00000E-003,24.93620E-006,401.02341E+000,60.88984E+000,9.99990E-003,20.59180E-006,485.62535E+000,60.88984E+000,10.00000E-003,25.10160E-006,398.38098E+000,60.87797E+000,-170.00060E-003,-234.90000E-012,60.87797E+000
1,1,370,9.99990E-003,25.04910E-006,399.21195E+000,61.05915E+000,10.00000E-003,20.67290E-006,483.72507E+000,61.05915E+000,10.00000E-003,25.20680E-006,396.71835E+000,61.04822E+000,-180.00000E-003,-229.60000E-012,61.04822E+000
1,1,371,9.99990E-003,25.15140E-006,397.58821E+000,61.19185E+000,10.00000E-003,20.75370E-006,481.84179E+000,61.19185E+000,10.00000E-003,25.30280E-006,395.21318E+000,61.18139E+000,-189.99960E-003,-239.60000E-012,61.18139E+000
1,1,372,10.00000E-003,25.25360E-006,395.98315E+000,61.33345E+000,9.99990E-003,20.83150E-006,480.03744E+000,61.33345E+000,10.00000E-003,25.39910E-006,393.71474E+000,61.31757E+000,-199.99980E-003,-257.50000E-012,61.31757E+000
1,1,373,9.99990E-003,25.39220E-006,393.81779E+000,61.67913E+000,10.00000E-003,20.91720E-006,478.07546E+000,61.67913E+000,9.99990E-003,25.51870E-006,391.86557E+000,61.60338E+000,-209.99930E-003,-255.20000E-012,61.60338E+000
1,1,374,10.00000E-003,25.49950E-006,392.16455E+000,61.86395E+000,9.99990E-003,20.99640E-006,476.26736E+000,61.86395E+000,10.00000E-003,25.63160E-006,390.14342E+000,61.86276E+000,-220.00000E-003,-237.00000E-012,61.86276E+000
1,1,375,9.99990E-003,25.60170E-006,390.59516E+000,62.03576E+000,10.00000E-003,21.07120E-006,474.58142E+000,62.03576E+000,9.99990E-003,25.72010E-006,388.79709E+000,61.99009E+000,-230.00100E-003,-253.90000E-012,61.99009E+000
1,1,376,10.00000E-003,25.69610E-006,389.16411E+000,62.18366E+000,9.99990E-003,21.14490E-006,472.92255E+000,62.18366E+000,10.00000E-003,25.81260E-006,387.40770E+000,62.16944E+000,-240.00000E-003,-264.20000E-012,62.16944E+000
1,1,377,9.99990E-003,25.78610E-006,387.80196E+000,62.31328E+000,10.00000E-003,21.21550E-006,471.35349E+000,62.31328E+000,9.99990E-003,25.89600E-006,386.15616E+000,62.30001E+000,-250.00000E-003,-289.90000E-012,62.30001E+000
1,1,378,10.00000E-003,25.90120E-006,386.08250E+000,62.58385E+000,10.00000E-003,21.28680E-006,469.77470E+000,62.58385E+000,10.00000E-003,25.98470E-006,384.84185E+000,62.47551E+000,-260.00100E-003,-353.90000E-012,62.47551E+000
1,1,379,9.99990E-003,25.99040E-006,384.75360E+000,62.72791E+000,10.00000E-003,21.35480E-006,468.27879E+000,62.72791E+000,10.00000E-003,26.08150E-006,383.41353E+000,62.71434E+000,-270.00100E-003,-297.20000E-012,62.71434E+000
1,1,380,9.99990E-003,26.07330E-006,383.53028E+000,62.85296E+000,10.00000E-003,21.42300E-006,466.78803E+000,62.85296E+000,10.00000E-003,26.15800E-006,382.29222E+000,62.84123E+000,-280.00000E-003,-342.00000E-012,62.84123E+000
1,1,381,10.00000E-003,26.15830E-006,382.28784E+000,62.98453E+000,10.00000E-003,21.48510E-006,465.43884E+000,62.98453E+000,9.99990E-003,26.23400E-006,381.18091E+000,62.97644E+000,-290.00100E-003,-358.60000E-012,62.97644E+000
1,1,382,9.99990E-003,26.25130E-006,380.92971E+000,63.18044E+000,10.00000E-003,21.54740E-006,464.09312E+000,63.18044E+000,10.00000E-003,26.31730E-006,379.97819E+000,63.16690E+000,-300.00000E-003,-358.00000E-012,63.16690E+000
1,1,383,10.00000E-003,26.32980E-006,379.79780E+000,63.31211E+000,9.99990E-003,21.60890E-006,462.76766E+000,63.31211E+000,10.00000E-003,26.38950E-006,378.93859E+000,63.30046E+000,-310.00000E-003,-383.80000E-012,63.30046E+000
1,1,384,9.99990E-003,26.40760E-006,378.67508E+000,63.43920E+000,10.00000E-003,21.66880E-006,461.49302E+000,63.43920E+000,10.00000E-003,26.45790E-006,377.95895E+000,63.42878E+000,-320.00100E-003,-413.00000E-012,63.42878E+000
1,1,385,10.00000E-003,26.49220E-006,377.46959E+000,63.61612E+000,10.00000E-003,21.72310E-006,460.33945E+000,63.61612E+000,10.00000E-003,26.53200E-006,376.90336E+000,63.60573E+000,-330.00000E-003,-439.80000E-012,63.60573E+000
1,1,386,9.99990E-003,26.56890E-006,376.37614E+000,63.76629E+000,10.00000E-003,21.77920E-006,459.15369E+000,63.76629E+000,9.99990E-003,26.60210E-006,375.90641E+000,63.75446E+000,-340.00000E-003,-461.70000E-012,63.75446E+000
1,1,387,9.99990E-003,26.64040E-006,375.36599E+000,63.89406E+000,10.00010E-003,21.83060E-006,458.07719E+000,63.89406E+000,10.00000E-003,26.66400E-006,375.03750E+000,63.88295E+000,-350.00000E-003,-474.00000E-012,63.88295E+000
1,1,388,9.99990E-003,26.71590E-006,374.30519E+000,64.06426E+000,10.00010E-003,21.87960E-006,457.05132E+000,64.06426E+000,9.99990E-003,26.73230E-006,374.07556E+000,64.05347E+000,-360.00000E-003,-496.90000E-012,64.05347E+000
1,1,389,9.99990E-003,26.78510E-006,373.33816E+000,64.20000E+000,10.00010E-003,21.92830E-006,456.03626E+000,64.20000E+000,9.99990E-003,26.79190E-006,373.24341E+000,64.18926E+000,-370.00000E-003,-529.90000E-012,64.18926E+000
1,1,390,10.00000E-003,26.85000E-006,372.43948E+000,64.33433E+000,10.00010E-003,21.97250E-006,455.11890E+000,64.33433E+000,9.99990E-003,26.84790E-006,372.46489E+000,64.32183E+000,-379.99900E-003,-556.40000E-012,64.32183E+000
1,1,391,10.00000E-003,26.91590E-006,371.52761E+000,64.48708E+000,10.00000E-003,22.01650E-006,454.20480E+000,64.48708E+000,10.00000E-003,26.90370E-006,371.69609E+000,64.47424E+000,-390.00000E-003,-568.40000E-012,64.47424E+000
1,1,392,9.99990E-003,26.97760E-006,370.67419E+000,64.62889E+000,10.00010E-003,22.05480E-006,453.42057E+000,64.62889E+000,10.00000E-003,26.95490E-006,370.99006E+000,64.61514E+000,-400.00000E-003,-559.30000E-012,64.61514E+000
1,1,393,10.00000E-003,27.03720E-006,369.86078E+000,64.76513E+000,10.00000E-003,22.09090E-006,452.67508E+000,64.76513E+000,10.00000E-003,27.00320E-006,370.32648E+000,64.75498E+000,-410.00000E-003,-592.10000E-012,64.75498E+000
1,1,394,10.00000E-003,27.09190E-006,369.11402E+000,64.89380E+000,10.00000E-003,22.12550E-006,451.96719E+000,64.89380E+000,10.00000E-003,27.04690E-006,369.72814E+000,64.88305E+000,-420.00000E-003,-585.80000E-012,64.88305E+000
1,1,395,10.00000E-003,27.14780E-006,368.35397E+000,65.04626E+000,9.99990E-003,22.15340E-006,451.39347E+000,65.04626E+000,10.00000E-003,27.08780E-006,369.16988E+000,65.03802E+000,-430.00000E-003,-604.20000E-012,65.03802E+000
1,1,396,10.00000E-003,27.20260E-006,367.61192E+000,65.20995E+000,10.00000E-003,22.17710E-006,450.91558E+000,65.20995E+000,10.00000E-003,27.12850E-006,368.61603E+000,65.19690E+000,-440.00100E-003,-581.60000E-012,65.19690E+000
1,1,397,10.00000E-003,27.24940E-006,366.98056E+000,65.33715E+000,10.00000E-003,22.19980E-006,450.45451E+000,65.33715E+000,9.99990E-003,27.16090E-006,368.17263E+000,65.32504E+000,-450.00000E-003,-615.40000E-012,65.32504E+000
1,1,398,9.99990E-003,27.29360E-006,366.38260E+000,65.53560E+000,10.00010E-003,22.21180E-006,450.21565E+000,65.53560E+000,10.00000E-003,27.18820E-006,367.80662E+000,65.47602E+000,-460.00100E-003,-619.90000E-012,65.47602E+000
1,1,399,10.00000E-003,27.33670E-006,365.80860E+000,65.70522E+000,10.00010E-003,22.22400E-006,449.96850E+000,65.70522E+000,10.00000E-003,27.21550E-006,367.43767E+000,65.69290E+000,-470.00100E-003,-605.30000E-012,65.69290E+000
1,1,400,9.99990E-003,27.37150E-006,365.33986E+000,65.83536E+000,10.00000E-003,22.23800E-006,449.68073E+000,65.83536E+000,10.00000E-003,27.23490E-006,367.17594E+000,65.82339E+000,-480.00100E-003,-633.20000E-012,65.82339E+000
1,1,401,9.99990E-003,27.42140E-006,364.67503E+000,65.99409E+000,9.99980E-003,22.25780E-006,449.27172E+000,65.99409E+000,9.99990E-003,27.24540E-006,367.03076E+000,65.95614E+000,-490.00000E-003,-661.50000E-012,65.95614E+000
