Repeat,VAR2,Point,D1__CH1 Voltage,D1__CH1 Current,D1__CH1 Resistance,D1__CH1 Time,D1__CH2 Voltage,D1__CH2 Current,D1__CH2 Resistance,D1__CH2 Time,D2__CH1 Voltage,D2__CH1 Current,D2__CH1 Resistance,D2__CH1 Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,1,16,99.99990E-003,35.31440E-006,2.83170E+003,2.28279E+000,100.00000E-003,51.22490E-006,1.95218E+003,2.28279E+000,99.99990E-003,264.18300E-006,378.52511E+000,2.28046E+000,-194.99690E-003,157.26400E-009,2.28046E+000
1,1,17,100.00000E-003,35.26380E-006,2.83577E+003,2.40955E+000,100.00000E-003,51.09380E-006,1.95718E+003,2.40955E+000,100.00000E-003,263.58900E-006,379.37850E+000,2.40726E+000,-187.99660E-003,243.53000E-009,2.40726E+000
1,1,18,99.99990E-003,35.21800E-006,2.83945E+003,2.53596E+000,100.00010E-003,50.95930E-006,1.96235E+003,2.53596E+000,100.00000E-003,262.96800E-006,380.27441E+000,2.53445E+000,-180.99660E-003,317.64600E-009,2.53445E+000
1,1,19,99.99990E-003,35.16970E-006,2.84335E+003,2.69933E+000,100.00000E-003,50.80990E-006,1.96812E+003,2.69933E+000,100.00000E-003,262.22600E-006,381.35044E+000,2.69939E+000,-173.99740E-003,305.07500E-009,2.69939E+000
1,1,20,100.00000E-003,35.11490E-006,2.84779E+003,2.82553E+000,100.00000E-003,50.67430E-006,1.97339E+003,2.82553E+000,100.00000E-003,261.60600E-006,382.25423E+000,2.82924E+000,-166.99680E-003,401.62600E-009,2.82924E+000
1,1,21,100.00000E-003,35.06770E-006,2.85163E+003,2.96272E+000,100.00000E-003,50.52650E-006,1.97916E+003,2.96272E+000,100.00000E-003,260.93300E-006,383.24014E+000,2.96642E+000,-159.99680E-003,457.96900E-009,2.96642E+000
1,1,22,100.00000E-003,35.02100E-006,2.85543E+003,3.10431E+000,100.00010E-003,50.38270E-006,1.98481E+003,3.10431E+000,100.00000E-003,260.21500E-006,384.29760E+000,3.10922E+000,-152.99660E-003,502.31400E-009,3.10922E+000
1,1,23,100.00000E-003,34.97360E-006,2.85930E+003,3.25932E+000,100.00010E-003,50.22720E-006,1.99096E+003,3.25932E+000,100.00000E-003,259.48100E-006,385.38467E+000,3.25989E+000,-145.99650E-003,540.12500E-009,3.25989E+000
1,1,24,100.00000E-003,34.92680E-006,2.86313E+003,3.38811E+000,100.00010E-003,50.07580E-006,1.99697E+003,3.38811E+000,100.00000E-003,258.75400E-006,386.46746E+000,3.39312E+000,-138.99640E-003,593.84600E-009,3.39312E+000
1,1,25,100.00000E-003,34.85150E-006,2.86932E+003,3.51255E+000,100.00010E-003,49.92390E-006,2.00305E+003,3.51255E+000,99.99990E-003,258.02400E-006,387.56046E+000,3.51742E+000,-131.99630E-003,652.03800E-009,3.51742E+000
1,1,26,99.99990E-003,34.80840E-006,2.87287E+003,3.65481E+000,100.00000E-003,49.76250E-006,2.00955E+003,3.65481E+000,100.00000E-003,257.10900E-006,388.94010E+000,3.69678E+000,-124.99750E-003,604.82100E-009,3.69678E+000
1,1,27,99.99990E-003,34.77030E-006,2.87601E+003,3.84532E+000,100.00010E-003,49.58880E-006,2.01659E+003,3.84532E+000,100.00000E-003,256.33500E-006,390.11450E+000,3.85143E+000,-117.99670E-003,665.28500E-009,3.85143E+000
1,1,28,100.00000E-003,34.71880E-006,2.88028E+003,3.98595E+000,100.00010E-003,49.42610E-006,2.02322E+003,3.98595E+000,100.00000E-003,255.53400E-006,391.33736E+000,3.98967E+000,-110.99650E-003,716.31000E-009,3.98967E+000
1,1,29,100.00000E-003,34.66420E-006,2.88482E+003,4.11275E+000,100.00010E-003,49.26420E-006,2.02987E+003,4.11275E+000,100.00000E-003,254.73700E-006,392.56174E+000,4.11763E+000,-103.99640E-003,769.97400E-009,4.11763E+000
1,1,30,100.00000E-003,34.59410E-006,2.89067E+003,4.26453E+000,100.00010E-003,49.09400E-006,2.03691E+003,4.26453E+000,100.00000E-003,253.86600E-006,393.90860E+000,4.26833E+000,-96.99640E-003,791.49000E-009,4.26833E+000
1,1,31,100.00000E-003,34.54390E-006,2.89487E+003,4.41155E+000,100.00000E-003,48.91830E-006,2.04422E+003,4.41155E+000,100.00000E-003,252.99600E-006,395.26317E+000,4.41230E+000,-89.99970E-003,824.26000E-009,4.41230E+000
1,1,32,100.00000E-003,34.48400E-006,2.89990E+003,4.54006E+000,100.00020E-003,48.74900E-006,2.05133E+003,4.54006E+000,100.00000E-003,252.15000E-006,396.58933E+000,4.53747E+000,-82.99970E-003,877.99000E-009,4.53747E+000
1,1,33,100.00000E-003,34.42790E-006,2.90462E+003,4.70228E+000,100.00010E-003,48.55560E-006,2.05950E+003,4.70228E+000,100.00000E-003,251.15100E-006,398.16684E+000,4.69782E+000,-75.99970E-003,856.53000E-009,4.69782E+000
1,1,34,99.99990E-003,34.36640E-006,2.90982E+003,4.85304E+000,100.00000E-003,48.38260E-006,2.06686E+003,4.85304E+000,100.00000E-003,250.23500E-006,399.62435E+000,4.85069E+000,-68.99970E-003,892.19000E-009,4.85069E+000
1,1,35,100.00000E-003,34.30570E-006,2.91497E+003,4.97891E+000,100.00010E-003,48.20490E-006,2.07448E+003,4.97891E+000,100.00000E-003,249.33000E-006,401.07488E+000,4.97701E+000,-61.99970E-003,942.49000E-009,4.97701E+000
1,1,36,100.00000E-003,34.24150E-006,2.92043E+003,5.10600E+000,100.00010E-003,48.02610E-006,2.08220E+003,5.10600E+000,100.00000E-003,248.38200E-006,402.60566E+000,5.10489E+000,-54.99970E-003,978.98000E-009,5.10489E+000
1,1,37,100.00000E-003,34.18440E-006,2.92531E+003,5.26550E+000,100.00010E-003,47.83360E-006,2.09058E+003,5.26550E+000,100.00000E-003,247.36600E-006,404.25928E+000,5.25972E+000,-47.99970E-003,981.67000E-009,5.25972E+000
1,1,38,100.00000E-003,34.11930E-006,2.93089E+003,5.38794E+000,100.00000E-003,47.65190E-006,2.09855E+003,5.38794E+000,100.00000E-003,246.39000E-006,405.86063E+000,5.38709E+000,-40.99960E-003,1.01901E-006,5.38709E+000
1,1,39,100.00000E-003,34.05590E-006,2.93635E+003,5.51381E+000,100.00000E-003,47.46050E-006,2.10702E+003,5.51381E+000,100.00000E-003,245.40400E-006,407.49132E+000,5.50982E+000,-33.99960E-003,1.05894E-006,5.50982E+000
1,1,40,100.00000E-003,33.98640E-006,2.94235E+003,5.63643E+000,100.00010E-003,47.26890E-006,2.11556E+003,5.63643E+000,100.00000E-003,244.38300E-006,409.19377E+000,5.63393E+000,-26.99960E-003,1.09055E-006,5.63393E+000
1,1,41,100.00000E-003,33.91680E-006,2.94839E+003,5.77665E+000,100.00010E-003,47.07310E-006,2.12436E+003,5.77665E+000,100.00000E-003,243.28100E-006,411.04731E+000,5.77487E+000,-19.99970E-003,1.09806E-006,5.77487E+000
1,1,42,100.00000E-003,33.84980E-006,2.95423E+003,5.90379E+000,100.00010E-003,46.87520E-006,2.13333E+003,5.90379E+000,100.00000E-003,242.21500E-006,412.85635E+000,5.90255E+000,-12.99970E-003,1.12356E-006,5.90255E+000
1,1,43,100.00000E-003,33.77970E-006,2.96036E+003,6.04492E+000,100.00010E-003,46.67180E-006,2.14262E+003,6.04492E+000,100.00000E-003,241.07200E-006,414.81383E+000,6.04284E+000,-5.99960E-003,1.13383E-006,6.04284E+000
1,1,44,99.99990E-003,33.71060E-006,2.96642E+003,6.16517E+000,100.00010E-003,46.46440E-006,2.15219E+003,6.16517E+000,100.00000E-003,239.97700E-006,416.70660E+000,6.16304E+000,1.00040E-003,1.17025E-006,6.16304E+000
1,1,45,100.00000E-003,33.63750E-006,2.97287E+003,6.29878E+000,100.00000E-003,46.25920E-006,2.16173E+003,6.29878E+000,100.00010E-003,238.80800E-006,418.74686E+000,6.29782E+000,8.00030E-003,1.18028E-006,6.29782E+000
1,1,46,100.00000E-003,33.56730E-006,2.97909E+003,6.42969E+000,100.00010E-003,46.04660E-006,2.17172E+003,6.42969E+000,100.00000E-003,237.64800E-006,420.79041E+000,6.42770E+000,15.00030E-003,1.20155E-006,6.42770E+000
1,1,47,100.00000E-003,33.49510E-006,2.98551E+003,6.55236E+000,100.00010E-003,45.83280E-006,2.18185E+003,6.55236E+000,100.00010E-003,236.45400E-006,422.91566E+000,6.55182E+000,22.00030E-003,1.22570E-006,6.55182E+000
1,1,48,100.00000E-003,33.43100E-006,2.99124E+003,6.70446E+000,100.00000E-003,45.59760E-006,2.19310E+003,6.70446E+000,100.00000E-003,235.06700E-006,425.41063E+000,6.70909E+000,29.00030E-003,1.17439E-006,6.70909E+000
1,1,49,100.00000E-003,33.35800E-006,2.99778E+003,6.83420E+000,100.00000E-003,45.38890E-006,2.20318E+003,6.83420E+000,100.00000E-003,233.90900E-006,427.51668E+000,6.83217E+000,36.00030E-003,1.23294E-006,6.83217E+000
1,1,50,100.00000E-003,33.27960E-006,3.00484E+003,6.97463E+000,100.00010E-003,45.16110E-006,2.21430E+003,6.97463E+000,100.00000E-003,232.61200E-006,429.90044E+000,6.97304E+000,43.00030E-003,1.24316E-006,6.97304E+000
1,1,51,100.00000E-003,33.19950E-006,3.01209E+003,7.10226E+000,100.00010E-003,44.93520E-006,2.22543E+003,7.10226E+000,100.00000E-003,231.32400E-006,432.29410E+000,7.10020E+000,50.00030E-003,1.27044E-006,7.10020E+000
1,1,52,100.00000E-003,33.12430E-006,3.01893E+003,7.22695E+000,100.00000E-003,44.71160E-006,2.23656E+003,7.22695E+000,100.00000E-003,230.01700E-006,434.75047E+000,7.22438E+000,57.00030E-003,1.29743E-006,7.22438E+000
1,1,53,99.99990E-003,33.04430E-006,3.02624E+003,7.35527E+000,100.00010E-003,44.48040E-006,2.24818E+003,7.35527E+000,100.00010E-003,228.68200E-006,437.28890E+000,7.35293E+000,64.00040E-003,1.32016E-006,7.35293E+000
1,1,54,100.00000E-003,32.95700E-006,3.03426E+003,7.50699E+000,100.00010E-003,44.23400E-006,2.26071E+003,7.50699E+000,99.99990E-003,227.22300E-006,440.09585E+000,7.50493E+000,71.00030E-003,1.31003E-006,7.50493E+000
1,1,55,100.00000E-003,32.89230E-006,3.04023E+003,7.63818E+000,100.00010E-003,43.99610E-006,2.27293E+003,7.63818E+000,100.00000E-003,225.83300E-006,442.80508E+000,7.63596E+000,78.00030E-003,1.33396E-006,7.63596E+000
1,1,56,100.00000E-003,32.79360E-006,3.04938E+003,7.81473E+000,100.00010E-003,43.74110E-006,2.28618E+003,7.81473E+000,100.00000E-003,224.24400E-006,445.94281E+000,7.81297E+000,85.00030E-003,1.30105E-006,7.81297E+000
1,1,57,100.00000E-003,32.71010E-006,3.05716E+003,7.95102E+000,100.00010E-003,43.49740E-006,2.29899E+003,7.95102E+000,100.00000E-003,222.80000E-006,448.83303E+000,7.95031E+000,92.00030E-003,1.32338E-006,7.95031E+000
1,1,58,99.99990E-003,32.62400E-006,3.06522E+003,8.09356E+000,100.00010E-003,43.24810E-006,2.31224E+003,8.09356E+000,100.00000E-003,221.30600E-006,451.86303E+000,8.09252E+000,99.00020E-003,1.33551E-006,8.09252E+000
1,1,59,99.99990E-003,32.52670E-006,3.07439E+003,8.21930E+000,100.00010E-003,43.00900E-006,2.32510E+003,8.21930E+000,100.00000E-003,219.83400E-006,454.88869E+000,8.21783E+000,106.00040E-003,1.36887E-006,8.21783E+000
1,1,60,100.00000E-003,32.44090E-006,3.08253E+003,8.34956E+000,100.00010E-003,42.75590E-006,2.33886E+003,8.34956E+000,99.99990E-003,218.30100E-006,458.08265E+000,8.34867E+000,113.00030E-003,1.38931E-006,8.34867E+000
1,1,61,100.00000E-003,32.35070E-006,3.09112E+003,8.47272E+000,100.00010E-003,42.50350E-006,2.35275E+003,8.47272E+000,100.00000E-003,216.78900E-006,461.27802E+000,8.47047E+000,120.00040E-003,1.42318E-006,8.47047E+000
1,1,62,100.00000E-003,32.26430E-006,3.09940E+003,8.60003E+000,100.00020E-003,42.24890E-006,2.36693E+003,8.60003E+000,99.99990E-003,215.18700E-006,464.71162E+000,8.59782E+000,127.00020E-003,1.44679E-006,8.59782E+000
1,1,63,100.00000E-003,32.17030E-006,3.10846E+003,8.73961E+000,100.00010E-003,41.99270E-006,2.38137E+003,8.73961E+000,100.00000E-003,213.63600E-006,468.08590E+000,8.73768E+000,134.00030E-003,1.50019E-006,8.73768E+000
1,1,64,100.00000E-003,32.07460E-006,3.11773E+003,8.88590E+000,100.00010E-003,41.71180E-006,2.39741E+003,8.88590E+000,100.00000E-003,211.83400E-006,472.06775E+000,8.88395E+000,141.00030E-003,1.47003E-006,8.88395E+000
1,1,65,100.00000E-003,31.98620E-006,3.12635E+003,9.00560E+000,100.00010E-003,41.45410E-006,2.41231E+003,9.00560E+000,100.00000E-003,210.21000E-006,475.71476E+000,9.00326E+000,148.00030E-003,1.50863E-006,9.00326E+000
1,1,66,100.00000E-003,31.88650E-006,3.13612E+003,9.15647E+000,100.00010E-003,41.17770E-006,2.42850E+003,9.15647E+000,100.00000E-003,208.40300E-006,479.83954E+000,9.15408E+000,155.00030E-003,1.50682E-006,9.15408E+000
1,1,67,100.00000E-003,31.78640E-006,3.14600E+003,9.30136E+000,100.00010E-003,40.89620E-006,2.44522E+003,9.30136E+000,100.00000E-003,206.60700E-006,484.01071E+000,9.29979E+000,162.00030E-003,1.51903E-006,9.29979E+000
1,1,68,100.00000E-003,31.69260E-006,3.15531E+003,9.42735E+000,100.00010E-003,40.62810E-006,2.46135E+003,9.42735E+000,100.00000E-003,204.89000E-006,488.06677E+000,9.42523E+000,169.00030E-003,1.55718E-006,9.42523E+000
1,1,69,100.00000E-003,31.59170E-006,3.16539E+003,9.55155E+000,100.00010E-003,40.35020E-006,2.47830E+003,9.55155E+000,100.00000E-003,203.12700E-006,492.30285E+000,9.55064E+000,176.00030E-003,1.59045E-006,9.55064E+000
1,1,70,100.00000E-003,31.47360E-006,3.17727E+003,9.72428E+000,100.00010E-003,40.03580E-006,2.49777E+003,9.72428E+000,100.00010E-003,201.03600E-006,497.42384E+000,9.72056E+000,183.00020E-003,1.54769E-006,9.72056E+000
1,1,71,100.00000E-003,31.37170E-006,3.18759E+003,9.87254E+000,100.00020E-003,39.75010E-006,2.51572E+003,9.87254E+000,100.00000E-003,199.20000E-006,502.00803E+000,9.86728E+000,190.00030E-003,1.58832E-006,9.86728E+000
1,1,72,100.00000E-003,31.26660E-006,3.19830E+003,10.02089E+000,100.00010E-003,39.46080E-006,2.53416E+003,10.02089E+000,100.00000E-003,197.28000E-006,506.89376E+000,10.01784E+000,197.00030E-003,1.60831E-006,10.01784E+000
1,1,73,100.00000E-003,31.15690E-006,3.20956E+003,10.16962E+000,100.00010E-003,39.16260E-006,2.55346E+003,10.16962E+000,100.00000E-003,195.32000E-006,511.98034E+000,10.16813E+000,204.00030E-003,1.62758E-006,10.16813E+000
1,1,74,100.00000E-003,31.04190E-006,3.22145E+003,10.31306E+000,100.00010E-003,38.86170E-006,2.57323E+003,10.31306E+000,100.00000E-003,193.36200E-006,517.16470E+000,10.30982E+000,211.00000E-003,1.66523E-006,10.30982E+000
1,1,75,100.00000E-003,30.92850E-006,3.23326E+003,10.43638E+000,100.00010E-003,38.57980E-006,2.59203E+003,10.43638E+000,100.00000E-003,191.46000E-006,522.30231E+000,10.43480E+000,218.00000E-003,1.71431E-006,10.43480E+000
1,1,76,99.99990E-003,30.81770E-006,3.24489E+003,10.57958E+000,100.00010E-003,38.27450E-006,2.61271E+003,10.57958E+000,100.00000E-003,189.42000E-006,527.92736E+000,10.57836E+000,225.00000E-003,1.73979E-006,10.57836E+000
1,1,77,100.00000E-003,30.70050E-006,3.25728E+003,10.73342E+000,100.00010E-003,37.95530E-006,2.63468E+003,10.73342E+000,99.99990E-003,187.26400E-006,534.00493E+000,10.72684E+000,232.00000E-003,1.74114E-006,10.72684E+000
1,1,78,100.00000E-003,30.58080E-006,3.27003E+003,10.87655E+000,100.00010E-003,37.64890E-006,2.65612E+003,10.87655E+000,100.00000E-003,185.23600E-006,539.85186E+000,10.87405E+000,239.00000E-003,1.78841E-006,10.87405E+000
1,1,79,100.00000E-003,30.46720E-006,3.28222E+003,11.00335E+000,100.00010E-003,37.35470E-006,2.67704E+003,11.00335E+000,100.00000E-003,183.23800E-006,545.73833E+000,11.00134E+000,246.00000E-003,1.84460E-006,11.00134E+000
1,1,80,100.00000E-003,30.34900E-006,3.29500E+003,11.13129E+000,100.00010E-003,37.04830E-006,2.69918E+003,11.13129E+000,100.00000E-003,181.18700E-006,551.91598E+000,11.12909E+000,253.00000E-003,1.89729E-006,11.12909E+000
1,1,81,100.00000E-003,30.22420E-006,3.30861E+003,11.29575E+000,100.00010E-003,36.70940E-006,2.72410E+003,11.29575E+000,100.00010E-003,178.94700E-006,558.82524E+000,11.28637E+000,260.00000E-003,1.91429E-006,11.28637E+000
1,1,82,100.00000E-003,30.10030E-006,3.32223E+003,11.41673E+000,100.00010E-003,36.40550E-006,2.74684E+003,11.41673E+000,100.00000E-003,176.85400E-006,565.43816E+000,11.41479E+000,267.00000E-003,1.97151E-006,11.41479E+000
1,1,83,100.00000E-003,29.97540E-006,3.33607E+003,11.54228E+000,100.00010E-003,36.08580E-006,2.77118E+003,11.54228E+000,100.00000E-003,174.75600E-006,572.22642E+000,11.53908E+000,274.00000E-003,2.03230E-006,11.53908E+000
1,1,84,100.00000E-003,29.84650E-006,3.35048E+003,11.68960E+000,100.00010E-003,35.74990E-006,2.79721E+003,11.68960E+000,100.00000E-003,172.46800E-006,579.81771E+000,11.68714E+000,281.00000E-003,2.06177E-006,11.68714E+000
1,1,85,100.00000E-003,29.72120E-006,3.36460E+003,11.81025E+000,100.00020E-003,35.43650E-006,2.82195E+003,11.81025E+000,100.00010E-003,170.29000E-006,587.23413E+000,11.81156E+000,288.00000E-003,2.12169E-006,11.81156E+000
1,1,86,100.00000E-003,29.57380E-006,3.38137E+003,11.96038E+000,100.00020E-003,35.09330E-006,2.84955E+003,11.96038E+000,100.00000E-003,167.96400E-006,595.36567E+000,11.95834E+000,295.00000E-003,2.15753E-006,11.95834E+000
1,1,87,100.00000E-003,29.43780E-006,3.39699E+003,12.10934E+000,100.00020E-003,34.75210E-006,2.87753E+003,12.10934E+000,100.00000E-003,165.60600E-006,603.84286E+000,12.10844E+000,302.00000E-003,2.18921E-006,12.10844E+000
1,1,88,100.00000E-003,29.31500E-006,3.41122E+003,12.23735E+000,100.00010E-003,34.41640E-006,2.90559E+003,12.23735E+000,100.00000E-003,163.37000E-006,612.10749E+000,12.23325E+000,309.00000E-003,2.25868E-006,12.23325E+000
1,1,89,100.00010E-003,29.18090E-006,3.42690E+003,12.36052E+000,100.00020E-003,34.08110E-006,2.93418E+003,12.36052E+000,100.00000E-003,161.08400E-006,620.79412E+000,12.35996E+000,316.00000E-003,2.31966E-006,12.35996E+000
1,1,90,100.00000E-003,29.04140E-006,3.44336E+003,12.50591E+000,100.00010E-003,33.72440E-006,2.96522E+003,12.50591E+000,99.99990E-003,158.65700E-006,630.28987E+000,12.50446E+000,323.00000E-003,2.35596E-006,12.50446E+000
1,1,91,100.00000E-003,28.90080E-006,3.46011E+003,12.62996E+000,100.00010E-003,33.38410E-006,2.99544E+003,12.62996E+000,100.00010E-003,156.34900E-006,639.59539E+000,12.62747E+000,330.00000E-003,2.42526E-006,12.62747E+000
1,1,92,100.00010E-003,28.75090E-006,3.47816E+003,12.75562E+000,100.00020E-003,33.04540E-006,3.02615E+003,12.75562E+000,100.00000E-003,154.11500E-006,648.86611E+000,12.75440E+000,337.00000E-003,2.51638E-006,12.75440E+000
1,1,93,100.00010E-003,28.60770E-006,3.49557E+003,12.88509E+000,100.00020E-003,32.67720E-006,3.06024E+003,12.88509E+000,100.00000E-003,151.62300E-006,659.53055E+000,12.88145E+000,344.00000E-003,2.54993E-006,12.88145E+000
1,1,94,100.00000E-003,28.45820E-006,3.51393E+003,13.01187E+000,100.00010E-003,32.31330E-006,3.09470E+003,13.01187E+000,100.00000E-003,149.15800E-006,670.43001E+000,13.00951E+000,351.00000E-003,2.59744E-006,13.00951E+000
1,1,95,100.00010E-003,28.31130E-006,3.53216E+003,13.13572E+000,100.00020E-003,31.94900E-006,3.12999E+003,13.13572E+000,100.00000E-003,146.68700E-006,681.72367E+000,13.13484E+000,358.00000E-003,2.64842E-006,13.13484E+000
1,1,96,100.00000E-003,28.14500E-006,3.55303E+003,13.31252E+000,100.00010E-003,31.51930E-006,3.17266E+003,13.31252E+000,100.00000E-003,143.91300E-006,694.86426E+000,13.30032E+000,365.00000E-003,2.63564E-006,13.30032E+000
1,1,97,100.00000E-003,27.98700E-006,3.57309E+003,13.43947E+000,100.00020E-003,31.14520E-006,3.21077E+003,13.43947E+000,99.99990E-003,141.35000E-006,707.46304E+000,13.43691E+000,372.00000E-003,2.67239E-006,13.43691E+000
1,1,98,100.00000E-003,27.82300E-006,3.59415E+003,13.58151E+000,100.00020E-003,30.75160E-006,3.25187E+003,13.58151E+000,100.00000E-003,138.69100E-006,721.02732E+000,13.58051E+000,379.00000E-003,2.69252E-006,13.58051E+000
1,1,99,100.00000E-003,27.66140E-006,3.61515E+003,13.70608E+000,100.00020E-003,30.37080E-006,3.29264E+003,13.70608E+000,100.00000E-003,135.81100E-006,736.31738E+000,13.73782E+000,386.00000E-003,2.66709E-006,13.73782E+000
1,1,100,100.00000E-003,27.48890E-006,3.63783E+003,13.85451E+000,100.00020E-003,29.95430E-006,3.33843E+003,13.85451E+000,100.00000E-003,133.40100E-006,749.61957E+000,13.85304E+000,393.00000E-003,2.74721E-006,13.85304E+000
1,1,101,100.00000E-003,27.32840E-006,3.65920E+003,13.97731E+000,100.00010E-003,29.55900E-006,3.38307E+003,13.97731E+000,100.00000E-003,130.84000E-006,764.29227E+000,13.97435E+000,400.00000E-003,2.79614E-006,13.97435E+000
1,1,102,100.00000E-003,27.15320E-006,3.68281E+003,14.10165E+000,100.00020E-003,29.16000E-006,3.42936E+003,14.10165E+000,100.00000E-003,128.20500E-006,780.00078E+000,14.09937E+000,407.00000E-003,2.83232E-006,14.09937E+000
1,1,103,100.00010E-003,26.97770E-006,3.70677E+003,14.24385E+000,100.00030E-003,28.72900E-006,3.48081E+003,14.24385E+000,100.00000E-003,125.39800E-006,797.46088E+000,14.23958E+000,414.00000E-003,2.83852E-006,14.23958E+000
1,1,104,100.00000E-003,26.80660E-006,3.73042E+003,14.36789E+000,100.00020E-003,28.32880E-006,3.52998E+003,14.36789E+000,100.00000E-003,122.71900E-006,814.86974E+000,14.36396E+000,421.00000E-003,2.87291E-006,14.36396E+000
1,1,105,100.00000E-003,26.62540E-006,3.75581E+003,14.49804E+000,100.00020E-003,27.89790E-006,3.58451E+003,14.49804E+000,100.00000E-003,119.94400E-006,833.72240E+000,14.49434E+000,428.00000E-003,2.89322E-006,14.49434E+000
1,1,106,100.00000E-003,26.44780E-006,3.78103E+003,14.62464E+000,100.00020E-003,27.47970E-006,3.63906E+003,14.62464E+000,99.99990E-003,117.18900E-006,853.32156E+000,14.62207E+000,435.00000E-003,2.91791E-006,14.62207E+000
1,1,107,100.00000E-003,26.27040E-006,3.80657E+003,14.74887E+000,100.00030E-003,27.05600E-006,3.69605E+003,14.74887E+000,100.00000E-003,114.44500E-006,873.78217E+000,14.74670E+000,442.00000E-003,2.94700E-006,14.74670E+000
