0.000	966.602	1151.955	1454.480
0.020	966.742	1152.065	1454.612
0.040	969.342	1154.446	1456.949
0.060	971.231	1156.204	1458.660
0.080	973.103	1157.917	1460.338
0.100	975.173	1159.742	1462.194
0.120	977.262	1161.764	1464.161
0.140	979.627	1163.868	1466.229
0.160	981.986	1166.144	1468.369
0.180	984.546	1168.459	1470.649
0.200	987.911	1171.568	1473.723
0.220	990.787	1174.169	1476.291
0.240	993.773	1177.073	1479.091
0.260	997.168	1180.150	1482.074
0.280	1000.656	1183.452	1485.254
0.300	1004.321	1186.821	1488.605
0.320	1008.286	1190.484	1492.170
0.340	1012.528	1194.547	1496.023
0.360	1017.112	1198.799	1500.197
0.380	1021.969	1203.321	1504.637
0.400	1027.299	1208.322	1509.427
0.420	1033.050	1213.727	1514.702
0.440	1039.227	1219.500	1520.328
0.460	1045.988	1225.855	1526.401
0.480	1053.351	1232.744	1533.106
0.500	1061.422	1240.322	1540.455
0.520	1070.174	1248.586	1548.470
0.540	1079.831	1257.683	1557.189
0.560	1093.007	1270.245	1569.242
0.580	1105.002	1281.596	1580.188
0.600	1118.223	1294.239	1592.299
0.620	1133.086	1308.400	1605.766
0.640	1149.743	1324.367	1620.970
0.660	1168.539	1342.460	1637.845
0.680	1189.542	1362.843	1656.848
0.700	1213.412	1386.066	1678.329
0.720	1240.960	1413.099	1702.998
0.740	1272.967	1444.502	1731.556
0.760	1309.757	1481.199	1764.851
0.780	1353.179	1524.553	1804.172
0.800	1404.788	1575.984	1851.021
0.820	1466.358	1636.843	1907.407
0.840	1539.879	1708.529	1974.508
0.860	1627.244	1791.243	2053.997
0.880	1729.979	1885.432	2146.089
0.900	1850.787	1992.724	2251.669
0.920	1985.487	2110.882	2369.245
0.940	2169.801	2268.730	2527.890
0.960	2308.384	2382.444	2646.549
0.980	2423.000	2466.074	2740.649
1.000	2488.134	2495.268	2784.727
1.020	2484.637	2459.376	2762.705
1.040	2408.917	2367.993	2678.885
1.060	2281.461	2247.216	2558.906
1.080	2133.098	2120.923	2431.081
1.100	1989.273	2004.616	2312.510
1.120	1862.472	1904.134	2210.221
1.140	1753.904	1818.517	2124.765
1.160	1662.663	1745.846	2052.957
1.180	1586.487	1683.888	1992.155
1.200	1522.044	1630.183	1936.979
1.220	1466.770	1584.146	1890.456
1.240	1420.069	1544.770	1851.454
1.260	1379.778	1510.934	1816.888
1.280	1344.871	1478.977	1787.668
1.300	1306.471	1446.988	1754.890
1.320	1281.007	1425.756	1733.342
1.340	1258.130	1406.732	1710.684
1.360	1237.823	1389.714	1695.302
1.380	1219.555	1374.454	1679.753
1.400	1203.267	1360.503	1665.325
1.420	1188.412	1346.538	1652.057
1.440	1175.085	1334.446	1640.143
1.460	1162.762	1324.852	1629.235
1.480	1151.625	1315.280	1618.665
1.500	1141.279	1306.450	1609.126
