0	1039.336	1216.769	1544.421
0.05	1034.475	1212.978	1535.552
0.1	1037.247	1215.942	1534.887
0.15	1043.051	1221.647	1537.942
0.2	1053.017	1231.167	1545.083
0.25	1065.428	1243.149	1554.926
0.3	1081.509	1258.771	1568.419
0.35	1101.943	1278.669	1586.206
0.4	1128.027	1304.037	1610.135
0.45	1162.104	1337.157	1642.168
0.5	1208.207	1382.07	1686.724
0.55	1271.858	1444.871	1749.801
0.6	1370.778	1545.792	1852.145
0.65	1507.362	1688.746	2000.066
0.7	1708.339	1896.523	2222.388
0.75	1992.314	2175.139	2510.833
0.8	2295.856	2425.279	2730.176
0.85	2404.25	2452.463	2715.672
0.9	2203.184	2246.818	2501.398
0.95	1886.008	1970.048	2235.824
1	1669.81	1776.112	2057.406
1.05	1520.393	1644.316	1933.893
1.1	1418.174	1552.021	1849.162
1.15	1346.023	1487.215	1788.232
1.2	1292.735	1439.88	1743.781
1.25	1251.789	1401.988	1708.658
1.3	1215.028	1369.384	1676.469
1.35	1187.499	1344.418	1646.326
1.4	1164.058	1324.068	1625.996
1.45	1144.317	1306.405	1609.144
1.5	1127.651	1291.101	1594.373
