Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2__GATE Voltage,CH2__GATE Current,CH2__GATE Time
1,1,1,100.00520E-003,445.53500E-009,141.08800E-003,-300.00600E-003,-266.26300E-009,141.08800E-003
1,1,2,99.99880E-003,332.77100E-009,321.81200E-003,-294.99900E-003,-157.40200E-009,321.81200E-003
1,1,3,99.99670E-003,286.57100E-009,507.61600E-003,-289.99800E-003,-106.88600E-009,507.61600E-003
1,1,4,99.99870E-003,261.24700E-009,633.08900E-003,-284.89500E-003,-69.38630E-009,633.08900E-003
1,1,5,99.99830E-003,217.77400E-009,763.47600E-003,-279.88100E-003,-27.97600E-009,763.47600E-003
1,1,6,99.99960E-003,222.31100E-009,915.43900E-003,-275.00000E-003,-38.49400E-009,915.43900E-003
1,1,7,99.99970E-003,164.75700E-009,1.04131E+000,-269.96400E-003,24.02080E-009,1.04131E+000
1,1,8,99.99980E-003,173.46300E-009,1.23700E+000,-265.00000E-003,6.79000E-009,1.23700E+000
1,1,9,99.99890E-003,143.39000E-009,1.39800E+000,-259.99900E-003,25.79700E-009,1.39800E+000
1,1,10,100.00020E-003,137.25700E-009,1.58170E+000,-255.00100E-003,31.48800E-009,1.58170E+000
1,1,11,99.99850E-003,121.29000E-009,1.76643E+000,-249.99800E-003,57.13300E-009,1.76643E+000
1,1,12,99.99310E-003,130.25000E-009,1.94906E+000,-244.99300E-003,69.48800E-009,1.94906E+000
1,1,13,99.99770E-003,112.20500E-009,2.10051E+000,-239.99800E-003,87.26200E-009,2.10051E+000
1,1,14,99.99320E-003,121.60300E-009,2.33105E+000,-234.99300E-003,80.93200E-009,2.33105E+000
1,1,15,99.98890E-003,116.95100E-009,2.51274E+000,-229.98900E-003,87.39100E-009,2.51274E+000
1,1,16,99.99350E-003,82.66100E-009,2.69448E+000,-224.99400E-003,105.97600E-009,2.69448E+000
1,1,17,99.97040E-003,85.01240E-009,2.82585E+000,-220.00000E-003,109.51900E-009,2.82585E+000
1,1,18,99.96670E-003,71.36080E-009,2.95378E+000,-214.99900E-003,130.00600E-009,2.95378E+000
1,1,19,99.94530E-003,32.77580E-009,3.08607E+000,-209.99900E-003,150.31200E-009,3.08607E+000
1,1,20,100.00050E-003,71.50600E-009,3.27932E+000,-205.00090E-003,143.62600E-009,3.27932E+000
1,1,21,99.93530E-003,59.18830E-009,3.40753E+000,-199.99910E-003,158.88400E-009,3.40753E+000
1,1,22,99.90550E-003,29.49370E-009,3.53548E+000,-194.99920E-003,183.83400E-009,3.53548E+000
1,1,23,99.96570E-003,9.80880E-009,3.66109E+000,-189.99930E-003,196.88600E-009,3.66109E+000
1,1,24,99.92300E-003,26.24670E-009,3.80402E+000,-184.99880E-003,202.35400E-009,3.80402E+000
1,1,25,99.89130E-003,-5.06870E-009,3.93206E+000,-179.99880E-003,222.88100E-009,3.93206E+000
1,1,26,99.88260E-003,-14.73180E-009,4.05894E+000,-174.99820E-003,234.19200E-009,4.05894E+000
1,1,27,99.92280E-003,-15.03470E-009,4.18908E+000,-169.99890E-003,237.78800E-009,4.18908E+000
1,1,28,99.92900E-003,-52.01180E-009,4.32533E+000,-164.99880E-003,250.14200E-009,4.32533E+000
1,1,29,99.91180E-003,-48.28000E-009,4.45510E+000,-159.99850E-003,258.78300E-009,4.45510E+000
1,1,30,100.00030E-003,-8.26200E-009,4.63841E+000,-155.00060E-003,206.92600E-009,4.63841E+000
1,1,31,99.92290E-003,-48.62430E-009,4.77982E+000,-149.99910E-003,248.89400E-009,4.77982E+000
1,1,32,99.93710E-003,-75.09030E-009,4.90555E+000,-144.99900E-003,271.88500E-009,4.90555E+000
1,1,33,100.00210E-003,-36.71500E-009,5.08871E+000,-140.00190E-003,215.78900E-009,5.08871E+000
1,1,34,99.93990E-003,-33.48170E-009,5.25513E+000,-134.99890E-003,218.55500E-009,5.25513E+000
1,1,35,100.00220E-003,-34.32100E-009,5.43766E+000,-130.00230E-003,215.33600E-009,5.43766E+000
1,1,36,100.00140E-003,-18.14700E-009,5.62253E+000,-125.00170E-003,211.26700E-009,5.62253E+000
1,1,37,99.95000E-003,-61.36180E-009,5.78018E+000,-119.99910E-003,253.43000E-009,5.78018E+000
1,1,38,100.00210E-003,-35.67500E-009,5.96287E+000,-115.00300E-003,220.72200E-009,5.96287E+000
1,1,39,100.00350E-003,-41.12600E-009,6.14540E+000,-110.00330E-003,218.64200E-009,6.14540E+000
1,1,40,100.00150E-003,-56.78900E-009,6.33844E+000,-105.00150E-003,233.20200E-009,6.33844E+000
1,1,41,100.00290E-003,-47.22500E-009,6.52342E+000,-100.00260E-003,219.97100E-009,6.52342E+000
1,1,42,100.00270E-003,-46.05300E-009,6.70652E+000,-95.00270E-003,223.60900E-009,6.70652E+000
1,1,43,100.00180E-003,-48.33800E-009,6.89271E+000,-90.00220E-003,228.43500E-009,6.89271E+000
1,1,44,100.00270E-003,-47.63200E-009,7.07734E+000,-85.00300E-003,230.70500E-009,7.07734E+000
1,1,45,100.00300E-003,-63.64900E-009,7.26028E+000,-80.00310E-003,233.97200E-009,7.26028E+000
1,1,46,100.00300E-003,-72.05200E-009,7.44280E+000,-75.00310E-003,238.89300E-009,7.44280E+000
1,1,47,100.00310E-003,-74.00800E-009,7.62864E+000,-70.00310E-003,241.99200E-009,7.62864E+000
1,1,48,100.00550E-003,-74.80400E-009,7.83752E+000,-65.00550E-003,236.82200E-009,7.83752E+000
1,1,49,100.00260E-003,-72.07500E-009,8.02019E+000,-60.00320E-003,242.36100E-009,8.02019E+000
1,1,50,100.00280E-003,-80.53400E-009,8.20718E+000,-55.00300E-003,247.69900E-009,8.20718E+000
1,1,51,100.00270E-003,-82.76300E-009,8.38990E+000,-50.00320E-003,251.40800E-009,8.38990E+000
1,1,52,100.00290E-003,-86.29400E-009,8.57238E+000,-45.00300E-003,256.68500E-009,8.57238E+000
1,1,53,100.00280E-003,-80.22000E-009,8.76339E+000,-40.00320E-003,257.39100E-009,8.76339E+000
1,1,54,100.00310E-003,-100.85900E-009,8.94585E+000,-35.00330E-003,267.22000E-009,8.94585E+000
1,1,55,100.00340E-003,-104.46100E-009,9.12870E+000,-30.00350E-003,271.58000E-009,9.12870E+000
1,1,56,100.00280E-003,-89.11500E-009,9.34172E+000,-25.00280E-003,257.24200E-009,9.34172E+000
1,1,57,100.00270E-003,-103.26100E-009,9.52431E+000,-20.00270E-003,271.78200E-009,9.52431E+000
1,1,58,100.00270E-003,-112.63500E-009,9.71194E+000,-15.00320E-003,277.89700E-009,9.71194E+000
1,1,59,100.00270E-003,-132.63400E-009,9.89646E+000,-10.00300E-003,290.04200E-009,9.89646E+000
1,1,60,100.00090E-003,-152.27400E-009,10.08071E+000,-5.00090E-003,304.28300E-009,10.08071E+000
1,1,61,100.00080E-003,-156.64100E-009,10.26779E+000,-1.00000E-006,308.22700E-009,10.26779E+000
1,1,62,100.00140E-003,-147.76300E-009,10.45196E+000,4.99870E-003,305.94600E-009,10.45196E+000
1,1,63,99.99940E-003,-167.67500E-009,10.63461E+000,10.00030E-003,321.74100E-009,10.63461E+000
1,1,64,100.00270E-003,-136.81000E-009,10.85151E+000,14.99670E-003,290.73700E-009,10.85151E+000
1,1,65,100.00120E-003,-147.79000E-009,11.03449E+000,19.99900E-003,305.90200E-009,11.03449E+000
1,1,66,100.00120E-003,-148.80800E-009,11.21698E+000,24.99910E-003,309.89500E-009,11.21698E+000
1,1,67,100.00090E-003,-155.86000E-009,11.40302E+000,29.99950E-003,312.56600E-009,11.40302E+000
1,1,68,100.00000E-003,-166.43500E-009,11.58553E+000,34.99980E-003,319.14300E-009,11.58553E+000
1,1,69,99.99930E-003,-173.72900E-009,11.77707E+000,40.00050E-003,323.91200E-009,11.77707E+000
1,1,70,99.99940E-003,-175.15900E-009,11.95986E+000,45.00070E-003,325.67300E-009,11.95986E+000
1,1,71,99.99940E-003,-174.75100E-009,12.14349E+000,50.00030E-003,326.79400E-009,12.14349E+000
1,1,72,100.00110E-003,-148.86200E-009,12.35645E+000,54.99920E-003,300.60400E-009,12.35645E+000
1,1,73,99.99950E-003,-175.26900E-009,12.53906E+000,60.00060E-003,320.80700E-009,12.53906E+000
1,1,74,99.99880E-003,-180.98800E-009,12.72196E+000,65.00100E-003,325.40800E-009,12.72196E+000
1,1,75,99.99840E-003,-190.78700E-009,12.90446E+000,70.00170E-003,332.13100E-009,12.90446E+000
1,1,76,99.99830E-003,-191.34100E-009,13.08701E+000,75.00140E-003,334.55400E-009,13.08701E+000
1,1,77,99.99460E-003,-180.08200E-009,13.28336E+000,80.00560E-003,320.48700E-009,13.28336E+000
1,1,78,99.99840E-003,-188.89800E-009,13.46974E+000,85.00140E-003,329.23100E-009,13.46974E+000
1,1,79,99.99350E-003,-200.61400E-009,13.65314E+000,90.00660E-003,334.33100E-009,13.65314E+000
1,1,80,99.99650E-003,-156.49200E-009,13.86029E+000,95.00300E-003,301.00500E-009,13.86029E+000
1,1,81,100.00020E-003,-163.40000E-009,14.04474E+000,99.99990E-003,313.65300E-009,14.04474E+000
1,1,82,99.99900E-003,-184.05100E-009,14.22728E+000,105.00080E-003,323.99500E-009,14.22728E+000
1,1,83,99.99950E-003,-174.24400E-009,14.41204E+000,110.00060E-003,320.05000E-009,14.41204E+000
1,1,84,99.99940E-003,-174.53500E-009,14.59469E+000,115.00050E-003,320.97900E-009,14.59469E+000
1,1,85,100.00220E-003,-134.66900E-009,14.78684E+000,119.99780E-003,293.88200E-009,14.78684E+000
1,1,86,99.99950E-003,-165.10600E-009,14.90626E+000,125.00020E-003,323.68900E-009,14.90626E+000
1,1,87,99.99900E-003,-168.80500E-009,15.09138E+000,130.00050E-003,323.70500E-009,15.09138E+000
1,1,88,99.99940E-003,-185.56400E-009,15.21322E+000,135.00050E-003,333.94800E-009,15.21322E+000
1,1,89,99.99880E-003,-198.33800E-009,15.39799E+000,140.00090E-003,345.92900E-009,15.39799E+000
1,1,90,99.99930E-003,-173.51500E-009,15.58190E+000,145.00050E-003,330.97700E-009,15.58190E+000
1,1,91,99.99960E-003,-141.13100E-009,15.78625E+000,150.00040E-003,302.15100E-009,15.78625E+000
1,1,92,100.00120E-003,-140.17900E-009,15.97072E+000,154.99880E-003,303.88900E-009,15.97072E+000
1,1,93,99.99860E-003,-172.51600E-009,16.15449E+000,160.00140E-003,314.83000E-009,16.15449E+000
1,1,94,99.99740E-003,-167.64700E-009,16.36795E+000,165.00250E-003,305.60100E-009,16.36795E+000
1,1,95,99.99970E-003,-181.56100E-009,16.55050E+000,170.00000E-003,317.97500E-009,16.55050E+000
1,1,96,99.99820E-003,-185.44500E-009,16.73318E+000,175.00120E-003,324.01700E-009,16.73318E+000
1,1,97,99.99840E-003,-184.57700E-009,16.85166E+000,180.00110E-003,325.43300E-009,16.85166E+000
1,1,98,99.99420E-003,-211.59600E-009,17.03481E+000,185.00580E-003,349.21700E-009,17.03481E+000
1,1,99,99.99680E-003,-204.61900E-009,17.21924E+000,190.00330E-003,346.67200E-009,17.21924E+000
1,1,100,99.99840E-003,-195.46900E-009,17.40423E+000,195.00160E-003,336.56800E-009,17.40423E+000
1,1,101,99.99850E-003,-187.78900E-009,17.58683E+000,200.00140E-003,335.39200E-009,17.58683E+000
1,1,102,99.99880E-003,-165.04500E-009,17.79044E+000,205.00120E-003,310.52000E-009,17.79044E+000
1,1,103,99.99770E-003,-190.24300E-009,17.97295E+000,210.00220E-003,337.63400E-009,17.97295E+000
1,1,104,99.99160E-003,-191.44800E-009,18.15710E+000,215.00700E-003,338.57200E-009,18.15710E+000
1,1,105,99.99730E-003,-207.75400E-009,18.37543E+000,220.00200E-003,338.15300E-009,18.37543E+000
1,1,106,99.99590E-003,-231.61700E-009,18.56009E+000,225.00300E-003,361.25100E-009,18.56009E+000
1,1,107,99.99670E-003,-229.07200E-009,18.74264E+000,230.00300E-003,364.37800E-009,18.74264E+000
1,1,108,99.99150E-003,-163.32000E-009,18.97800E+000,235.00100E-003,305.57000E-009,18.97800E+000
1,1,109,99.99410E-003,-227.82200E-009,19.15865E+000,240.00600E-003,372.62600E-009,19.15865E+000
1,1,110,99.99620E-003,-184.33400E-009,19.37950E+000,245.00300E-003,343.48600E-009,19.37950E+000
1,1,111,99.99730E-003,-208.02200E-009,19.56282E+000,250.00200E-003,373.61600E-009,19.56282E+000
1,1,112,99.98940E-003,-204.31800E-009,19.74779E+000,255.01100E-003,377.83200E-009,19.74779E+000
1,1,113,99.99570E-003,-236.69900E-009,19.93182E+000,260.00400E-003,410.24900E-009,19.93182E+000
1,1,114,99.99540E-003,-251.64000E-009,20.11447E+000,265.00500E-003,425.55200E-009,20.11447E+000
1,1,115,99.99380E-003,-265.98700E-009,20.30308E+000,270.00600E-003,444.54700E-009,20.30308E+000
1,1,116,100.00190E-003,-233.91000E-009,20.49046E+000,274.99800E-003,411.51000E-009,20.49046E+000
1,1,117,99.99860E-003,-252.70700E-009,20.59962E+000,280.00100E-003,433.84700E-009,20.59962E+000
1,1,118,99.99690E-003,-230.43100E-009,20.80432E+000,285.00300E-003,436.34300E-009,20.80432E+000
1,1,119,99.99430E-003,-208.66100E-009,21.04011E+000,290.00000E-003,418.48000E-009,21.04011E+000
1,1,120,99.99930E-003,-243.40500E-009,21.30378E+000,295.00000E-003,422.79000E-009,21.30378E+000
1,1,121,99.99960E-003,-298.67900E-009,21.41607E+000,300.00000E-003,476.90700E-009,21.41607E+000
1,1,122,99.99790E-003,-389.78000E-009,21.60272E+000,305.00200E-003,573.54000E-009,21.60272E+000
1,1,123,100.00030E-003,-307.79900E-009,21.71185E+000,309.99900E-003,528.12700E-009,21.71185E+000
1,1,124,99.99620E-003,-402.17000E-009,21.92206E+000,315.00300E-003,632.15000E-009,21.92206E+000
1,1,125,99.99980E-003,-335.47700E-009,22.03121E+000,320.00000E-003,574.03000E-009,22.03121E+000
1,1,126,100.00170E-003,-387.31500E-009,22.14640E+000,324.99800E-003,601.30300E-009,22.14640E+000
1,1,127,100.00190E-003,-412.98000E-009,22.26164E+000,329.99800E-003,629.44700E-009,22.26164E+000
1,1,128,100.00170E-003,-470.02900E-009,22.37715E+000,334.99800E-003,659.22600E-009,22.37715E+000
1,1,129,100.00150E-003,-501.78900E-009,22.49241E+000,339.99800E-003,688.61700E-009,22.49241E+000
1,1,130,100.00020E-003,-532.05500E-009,22.60795E+000,344.99900E-003,719.92500E-009,22.60795E+000
1,1,131,100.00080E-003,-561.76800E-009,22.72417E+000,349.99900E-003,750.81300E-009,22.72417E+000
1,1,132,99.99390E-003,-566.95600E-009,22.91050E+000,355.00000E-003,742.02000E-009,22.91050E+000
1,1,133,99.99850E-003,-624.73700E-009,23.02291E+000,360.00100E-003,802.89400E-009,23.02291E+000
1,1,134,99.99930E-003,-657.83900E-009,23.13822E+000,365.00100E-003,844.46700E-009,23.13822E+000
1,1,135,99.99820E-003,-690.67400E-009,23.25100E+000,370.00000E-003,873.63000E-009,23.25100E+000
1,1,136,99.99290E-003,-745.04800E-009,23.36763E+000,375.00000E-003,918.79000E-009,23.36763E+000
1,1,137,99.99280E-003,-763.70200E-009,23.47706E+000,380.00100E-003,959.68000E-009,23.47706E+000
1,1,138,100.00160E-003,-751.15000E-009,23.63790E+000,384.99800E-003,959.15000E-009,23.63790E+000
1,1,139,100.00050E-003,-797.39000E-009,23.81024E+000,389.99900E-003,990.89000E-009,23.81024E+000
1,1,140,100.00170E-003,-826.31000E-009,23.96817E+000,394.99800E-003,1.02418E-006,23.96817E+000
1,1,141,99.99990E-003,-893.88000E-009,24.07173E+000,400.00000E-003,1.09465E-006,24.07173E+000
1,1,142,99.99990E-003,-943.92000E-009,24.17532E+000,405.00000E-003,1.14802E-006,24.17532E+000
1,1,143,99.99990E-003,-980.76000E-009,24.31518E+000,410.00000E-003,1.17624E-006,24.31518E+000
1,1,144,99.99990E-003,-1.03450E-006,24.41900E+000,415.00000E-003,1.23957E-006,24.41900E+000
1,1,145,99.99980E-003,-1.08498E-006,24.52256E+000,420.00000E-003,1.29491E-006,24.52256E+000
1,1,146,99.99990E-003,-1.14507E-006,24.62611E+000,425.00000E-003,1.34880E-006,24.62611E+000
1,1,147,99.99990E-003,-1.20124E-006,24.72968E+000,430.00000E-003,1.40301E-006,24.72968E+000
1,1,148,99.99990E-003,-1.25097E-006,24.85027E+000,435.00000E-003,1.45291E-006,24.85027E+000
1,1,149,99.99990E-003,-1.31166E-006,24.95391E+000,440.00000E-003,1.51164E-006,24.95391E+000
1,1,150,100.00000E-003,-1.35231E-006,25.05747E+000,445.00000E-003,1.56897E-006,25.05747E+000
1,1,151,99.99980E-003,-1.43635E-006,25.16102E+000,450.00000E-003,1.62791E-006,25.16102E+000
1,1,152,99.99990E-003,-1.49580E-006,25.26457E+000,455.00000E-003,1.68853E-006,25.26457E+000
1,1,153,99.99990E-003,-1.55482E-006,25.36821E+000,460.00000E-003,1.74932E-006,25.36821E+000
1,1,154,99.99990E-003,-1.61128E-006,25.47193E+000,465.00000E-003,1.81196E-006,25.47193E+000
1,1,155,99.99980E-003,-1.66344E-006,25.57550E+000,470.00000E-003,1.87663E-006,25.57550E+000
1,1,156,99.99990E-003,-1.73619E-006,25.67905E+000,475.00000E-003,1.94129E-006,25.67905E+000
1,1,157,99.99990E-003,-1.78746E-006,25.81569E+000,480.00000E-003,1.98465E-006,25.81569E+000
1,1,158,99.99980E-003,-1.86439E-006,25.91926E+000,485.00000E-003,2.06512E-006,25.91926E+000
1,1,159,99.99980E-003,-1.93987E-006,26.02283E+000,490.00000E-003,2.13879E-006,26.02283E+000
1,1,160,99.99990E-003,-2.02296E-006,26.12676E+000,495.00000E-003,2.21159E-006,26.12676E+000
1,1,161,99.99990E-003,-2.09690E-006,26.23034E+000,500.00000E-003,2.28626E-006,26.23034E+000
1,1,162,99.99990E-003,-2.16996E-006,26.35422E+000,505.00000E-003,2.35543E-006,26.35422E+000
1,1,163,99.99980E-003,-2.25679E-006,26.45778E+000,510.00000E-003,2.43547E-006,26.45778E+000
1,1,164,99.99990E-003,-2.33496E-006,26.56219E+000,515.00000E-003,2.51627E-006,26.56219E+000
1,1,165,99.99980E-003,-2.42105E-006,26.66631E+000,520.00000E-003,2.59937E-006,26.66631E+000
1,1,166,99.99980E-003,-2.49639E-006,26.76984E+000,525.00000E-003,2.68472E-006,26.76984E+000
1,1,167,99.99990E-003,-2.55206E-006,26.87490E+000,530.00000E-003,2.77079E-006,26.87490E+000
1,1,168,99.99980E-003,-2.65060E-006,26.97850E+000,535.00000E-003,2.86120E-006,26.97850E+000
1,1,169,99.99990E-003,-2.74989E-006,27.08204E+000,540.00000E-003,2.95390E-006,27.08204E+000
1,1,170,99.99990E-003,-2.83425E-006,27.18562E+000,545.00000E-003,3.04827E-006,27.18562E+000
1,1,171,99.99980E-003,-2.91619E-006,27.31962E+000,550.00000E-003,3.12295E-006,27.31962E+000
1,1,172,100.00000E-003,-3.03741E-006,27.42320E+000,555.00000E-003,3.23500E-006,27.42320E+000
1,1,173,99.99990E-003,-3.13927E-006,27.52679E+000,560.00000E-003,3.34071E-006,27.52679E+000
1,1,174,99.99990E-003,-3.24584E-006,27.63032E+000,565.00000E-003,3.44934E-006,27.63032E+000
1,1,175,100.00000E-003,-3.34583E-006,27.73393E+000,570.00000E-003,3.56041E-006,27.73393E+000
1,1,176,99.99980E-003,-3.41658E-006,27.85920E+000,575.00000E-003,3.66558E-006,27.85920E+000
1,1,177,99.99990E-003,-3.53606E-006,27.96280E+000,580.00000E-003,3.78558E-006,27.96280E+000
1,1,178,99.99990E-003,-3.65184E-006,28.06635E+000,585.00000E-003,3.90687E-006,28.06635E+000
1,1,179,99.99980E-003,-3.79571E-006,28.17018E+000,590.00000E-003,4.03209E-006,28.17018E+000
1,1,180,99.99980E-003,-3.92895E-006,28.27373E+000,595.00000E-003,4.16187E-006,28.27373E+000
1,1,181,99.99990E-003,-4.05562E-006,28.37732E+000,600.00000E-003,4.29443E-006,28.37732E+000
1,1,182,99.99990E-003,-4.18840E-006,28.48095E+000,605.00000E-003,4.43135E-006,28.48095E+000
1,1,183,99.99930E-003,-4.34129E-006,28.58790E+000,610.00000E-003,4.57147E-006,28.58790E+000
1,1,184,99.99910E-003,-4.48665E-006,28.69484E+000,615.00100E-003,4.71615E-006,28.69484E+000
