Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2__GATE Voltage,CH2__GATE Current,CH2__GATE Time
1,1,1,100.00000E-003,938.53100E-006,64.41200E-003,-300.00200E-003,-3.90913E-006,64.41200E-003
1,1,2,100.00000E-003,935.57300E-006,168.39200E-003,-295.00000E-003,-3.32402E-006,168.39200E-003
1,1,3,100.00000E-003,932.50200E-006,271.95200E-003,-290.00000E-003,-2.90826E-006,271.95200E-003
1,1,4,100.00000E-003,929.22400E-006,375.51700E-003,-285.00000E-003,-2.61896E-006,375.51700E-003
1,1,5,100.00000E-003,925.91200E-006,482.45800E-003,-280.00100E-003,-2.27211E-006,482.45800E-003
1,1,6,100.00000E-003,922.50600E-006,589.35100E-003,-275.00100E-003,-2.01796E-006,589.35100E-003
1,1,7,100.00000E-003,919.03500E-006,701.10200E-003,-270.00000E-003,-1.78844E-006,701.10200E-003
1,1,8,100.00000E-003,915.47200E-006,809.88300E-003,-265.00000E-003,-1.57088E-006,809.88300E-003
1,1,9,100.00000E-003,911.97400E-006,916.77100E-003,-260.00000E-003,-1.38443E-006,916.77100E-003
1,1,10,100.00000E-003,908.32000E-006,1.02559E+000,-255.00000E-003,-1.21193E-006,1.02559E+000
1,1,11,100.00000E-003,904.70900E-006,1.15991E+000,-250.00000E-003,-1.11541E-006,1.15991E+000
1,1,12,100.00000E-003,901.00600E-006,1.32126E+000,-244.99600E-003,-1.02408E-006,1.32126E+000
1,1,13,100.00000E-003,897.37000E-006,1.48242E+000,-239.99700E-003,-893.49000E-009,1.48242E+000
1,1,14,100.00000E-003,893.70200E-006,1.59280E+000,-235.00000E-003,-701.21000E-009,1.59280E+000
1,1,15,100.00000E-003,889.95200E-006,1.70418E+000,-229.99100E-003,-560.56700E-009,1.70418E+000
1,1,16,100.00000E-003,885.88300E-006,1.93707E+000,-224.99800E-003,-650.23000E-009,1.93707E+000
1,1,17,100.00000E-003,882.04700E-006,2.16649E+000,-219.99800E-003,-604.35000E-009,2.16649E+000
1,1,18,100.00000E-003,878.16600E-006,2.39725E+000,-214.99800E-003,-523.36000E-009,2.39725E+000
1,1,19,100.00000E-003,874.44500E-006,2.57423E+000,-209.98080E-003,-491.32100E-009,2.57423E+000
1,1,20,100.00000E-003,870.57200E-006,2.77773E+000,-204.97990E-003,-363.64600E-009,2.77773E+000
1,1,21,100.00000E-003,866.59500E-006,2.95236E+000,-199.98040E-003,-178.07100E-009,2.95236E+000
1,1,22,100.00000E-003,862.59200E-006,3.16381E+000,-195.00700E-003,-204.52600E-009,3.16381E+000
1,1,23,100.00000E-003,858.60400E-006,3.28788E+000,-189.99630E-003,52.14780E-009,3.28788E+000
1,1,24,100.00000E-003,854.62800E-006,3.51847E+000,-185.00020E-003,-56.23000E-009,3.51847E+000
1,1,25,100.00000E-003,850.68000E-006,3.66174E+000,-179.99750E-003,89.22700E-009,3.66174E+000
1,1,26,100.00000E-003,846.53200E-006,3.89071E+000,-175.00020E-003,73.87000E-009,3.89071E+000
1,1,27,100.00000E-003,842.76900E-006,4.00007E+000,-170.00240E-003,284.56200E-009,4.00007E+000
1,1,28,100.00000E-003,838.82400E-006,4.10953E+000,-164.99760E-003,411.59200E-009,4.10953E+000
1,1,29,100.00000E-003,834.79100E-006,4.22448E+000,-159.99790E-003,507.41800E-009,4.22448E+000
1,1,30,100.00000E-003,830.78700E-006,4.33134E+000,-154.99940E-003,588.15000E-009,4.33134E+000
1,1,31,100.00000E-003,826.69900E-006,4.44288E+000,-149.98970E-003,666.63700E-009,4.44288E+000
1,1,32,100.00000E-003,822.69500E-006,4.55023E+000,-144.99940E-003,731.07000E-009,4.55023E+000
1,1,33,100.00000E-003,818.57900E-006,4.66981E+000,-139.99950E-003,752.80000E-009,4.66981E+000
1,1,34,100.00000E-003,814.52800E-006,4.77666E+000,-134.99940E-003,837.96000E-009,4.77666E+000
1,1,35,100.00000E-003,810.49900E-006,4.88349E+000,-129.99920E-003,899.69000E-009,4.88349E+000
1,1,36,100.00000E-003,806.35200E-006,4.99042E+000,-124.99930E-003,958.60000E-009,4.99042E+000
1,1,37,100.00000E-003,802.25300E-006,5.10028E+000,-119.99950E-003,996.24000E-009,5.10028E+000
1,1,38,100.00000E-003,798.13900E-006,5.21371E+000,-114.99900E-003,1.04246E-006,5.21371E+000
1,1,39,100.00000E-003,793.96100E-006,5.32205E+000,-109.99920E-003,1.08672E-006,5.32205E+000
1,1,40,100.00000E-003,789.86000E-006,5.42890E+000,-104.99930E-003,1.13364E-006,5.42890E+000
1,1,41,100.00000E-003,785.80800E-006,5.53578E+000,-99.99920E-003,1.17525E-006,5.53578E+000
1,1,42,100.00000E-003,781.47700E-006,5.67881E+000,-94.99970E-003,1.09883E-006,5.67881E+000
1,1,43,100.00000E-003,777.40700E-006,5.78568E+000,-89.99930E-003,1.19156E-006,5.78568E+000
1,1,44,100.00000E-003,773.28900E-006,5.89251E+000,-84.99920E-003,1.24087E-006,5.89251E+000
1,1,45,100.00000E-003,769.14700E-006,5.99933E+000,-79.99910E-003,1.28146E-006,5.99933E+000
1,1,46,100.00000E-003,765.02600E-006,6.10623E+000,-74.99910E-003,1.31833E-006,6.10623E+000
1,1,47,100.00000E-003,760.87800E-006,6.22037E+000,-69.99940E-003,1.33234E-006,6.22037E+000
1,1,48,100.00000E-003,756.67200E-006,6.32898E+000,-64.99970E-003,1.36628E-006,6.32898E+000
1,1,49,100.00000E-003,752.55200E-006,6.43581E+000,-59.99910E-003,1.40296E-006,6.43581E+000
1,1,50,100.00000E-003,748.37900E-006,6.54279E+000,-54.99930E-003,1.43209E-006,6.54279E+000
1,1,51,100.00000E-003,744.05700E-006,6.68176E+000,-49.99960E-003,1.35503E-006,6.68176E+000
1,1,52,99.99990E-003,739.96100E-006,6.78867E+000,-44.99920E-003,1.42834E-006,6.78867E+000
1,1,53,100.00000E-003,735.83100E-006,6.89555E+000,-39.99900E-003,1.46470E-006,6.89555E+000
1,1,54,100.00000E-003,731.68300E-006,7.00282E+000,-34.99910E-003,1.49240E-006,7.00282E+000
1,1,55,100.00000E-003,727.52200E-006,7.10967E+000,-29.99910E-003,1.51754E-006,7.10967E+000
1,1,56,100.00000E-003,723.40100E-006,7.21830E+000,-24.99900E-003,1.53638E-006,7.21830E+000
1,1,57,100.00000E-003,719.31800E-006,7.32517E+000,-19.99900E-003,1.55563E-006,7.32517E+000
1,1,58,100.00000E-003,715.15700E-006,7.43203E+000,-14.99880E-003,1.57519E-006,7.43203E+000
1,1,59,100.00000E-003,711.03100E-006,7.54046E+000,-9.99900E-003,1.58879E-006,7.54046E+000
1,1,60,100.00000E-003,706.63800E-006,7.68460E+000,-4.99970E-003,1.49331E-006,7.68460E+000
1,1,61,100.00000E-003,702.61900E-006,7.79146E+000,800.00000E-009,1.55917E-006,7.79146E+000
1,1,62,100.00000E-003,698.52800E-006,7.89835E+000,5.00100E-003,1.58898E-006,7.89835E+000
1,1,63,100.00000E-003,694.41700E-006,8.00520E+000,10.00090E-003,1.61086E-006,8.00520E+000
1,1,64,100.00000E-003,690.30400E-006,8.11257E+000,15.00090E-003,1.62651E-006,8.11257E+000
1,1,65,100.00000E-003,686.21600E-006,8.22351E+000,20.00080E-003,1.63095E-006,8.22351E+000
1,1,66,100.00000E-003,682.14500E-006,8.33071E+000,25.00090E-003,1.65075E-006,8.33071E+000
1,1,67,100.00000E-003,678.05000E-006,8.43757E+000,30.00080E-003,1.66541E-006,8.43757E+000
1,1,68,100.00000E-003,673.99800E-006,8.54660E+000,35.00050E-003,1.67082E-006,8.54660E+000
1,1,69,100.00000E-003,669.77700E-006,8.68509E+000,40.00070E-003,1.59127E-006,8.68509E+000
1,1,70,100.00000E-003,665.84300E-006,8.79211E+000,45.00090E-003,1.64568E-006,8.79211E+000
1,1,71,100.00000E-003,661.83800E-006,8.89908E+000,50.00080E-003,1.66953E-006,8.89908E+000
1,1,72,100.00000E-003,657.82600E-006,9.00595E+000,55.00070E-003,1.68758E-006,9.00595E+000
1,1,73,100.00000E-003,653.81900E-006,9.11279E+000,60.00100E-003,1.70246E-006,9.11279E+000
1,1,74,100.00000E-003,649.82700E-006,9.22400E+000,65.00090E-003,1.70717E-006,9.22400E+000
1,1,75,100.00000E-003,645.88000E-006,9.33089E+000,70.00080E-003,1.72095E-006,9.33089E+000
1,1,76,100.00000E-003,641.96300E-006,9.43788E+000,75.00070E-003,1.73265E-006,9.43788E+000
1,1,77,100.00000E-003,638.07700E-006,9.54473E+000,80.00080E-003,1.74286E-006,9.54473E+000
1,1,78,100.00000E-003,633.99800E-006,9.68704E+000,85.00030E-003,1.65410E-006,9.68704E+000
1,1,79,100.00000E-003,630.19800E-006,9.79391E+000,90.00090E-003,1.70934E-006,9.79391E+000
1,1,80,100.00000E-003,626.34700E-006,9.90126E+000,95.00080E-003,1.73128E-006,9.90126E+000
1,1,81,100.00000E-003,622.54800E-006,10.00838E+000,100.00090E-003,1.74955E-006,10.00838E+000
1,1,82,100.00000E-003,618.80800E-006,10.11534E+000,105.00080E-003,1.76634E-006,10.11534E+000
1,1,83,100.00000E-003,615.02900E-006,10.22783E+000,110.00100E-003,1.77723E-006,10.22783E+000
1,1,84,100.00000E-003,611.32600E-006,10.33470E+000,115.00090E-003,1.79898E-006,10.33470E+000
1,1,85,100.00000E-003,607.63100E-006,10.44155E+000,120.00090E-003,1.81161E-006,10.44155E+000
1,1,86,100.00000E-003,604.02600E-006,10.54839E+000,125.00110E-003,1.83953E-006,10.54839E+000
1,1,87,100.00000E-003,600.20600E-006,10.69170E+000,130.00030E-003,1.76728E-006,10.69170E+000
