Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2__GATE Voltage,CH2__GATE Current,CH2__GATE Time
1,1,1,100.00000E-003,935.95600E-006,186.53100E-003,-299.99900E-003,-103.93000E-009,186.53100E-003
1,1,2,100.00000E-003,932.07100E-006,303.58200E-003,-294.87600E-003,-27.35840E-009,303.58200E-003
1,1,3,100.00000E-003,928.52400E-006,425.70000E-003,-289.99600E-003,28.22440E-009,425.70000E-003
1,1,4,100.00000E-003,924.79900E-006,547.91000E-003,-285.03100E-003,82.63250E-009,547.91000E-003
1,1,5,100.00000E-003,920.46500E-006,794.66100E-003,-280.00000E-003,40.91000E-009,794.66100E-003
1,1,6,100.00000E-003,915.66800E-006,1.02234E+000,-275.00000E-003,59.18000E-009,1.02234E+000
1,1,7,100.00000E-003,912.18900E-006,1.28229E+000,-270.00000E-003,71.27000E-009,1.28229E+000
1,1,8,100.00000E-003,908.40900E-006,1.50861E+000,-265.00100E-003,87.60000E-009,1.50861E+000
1,1,9,100.00000E-003,904.20600E-006,1.73411E+000,-260.00100E-003,112.11000E-009,1.73411E+000
1,1,10,100.00000E-003,899.57300E-006,1.95978E+000,-255.00100E-003,129.12000E-009,1.95978E+000
1,1,11,100.00000E-003,895.33100E-006,2.18618E+000,-250.00100E-003,150.42000E-009,2.18618E+000
1,1,12,100.00000E-003,892.24100E-006,2.29269E+000,-245.00000E-003,223.81700E-009,2.29269E+000
1,1,13,100.00000E-003,887.76500E-006,2.52365E+000,-240.00100E-003,200.12000E-009,2.52365E+000
1,1,14,100.00000E-003,883.38900E-006,2.78280E+000,-235.00000E-003,202.08000E-009,2.78280E+000
1,1,15,100.00000E-003,880.57500E-006,3.00834E+000,-230.00200E-003,216.36000E-009,3.00834E+000
1,1,16,100.00000E-003,877.82600E-006,3.24345E+000,-225.00000E-003,233.84000E-009,3.24345E+000
1,1,17,100.00000E-003,875.68400E-006,3.47316E+000,-220.00100E-003,243.32000E-009,3.47316E+000
1,1,18,100.00000E-003,874.00400E-006,3.65195E+000,-215.02000E-003,309.18400E-009,3.65195E+000
1,1,19,100.00000E-003,872.40400E-006,3.90935E+000,-210.00170E-003,270.11000E-009,3.90935E+000
1,1,20,100.00000E-003,870.31000E-006,4.08634E+000,-205.01540E-003,363.45800E-009,4.08634E+000
1,1,21,100.00000E-003,867.58100E-006,4.19574E+000,-200.00000E-003,377.61500E-009,4.19574E+000
1,1,22,100.00000E-003,865.27700E-006,4.30518E+000,-194.99950E-003,410.30400E-009,4.30518E+000
1,1,23,100.00000E-003,862.75700E-006,4.41456E+000,-189.99860E-003,450.06200E-009,4.41456E+000
1,1,24,100.00000E-003,860.37500E-006,4.52564E+000,-185.00110E-003,477.78000E-009,4.52564E+000
1,1,25,100.00000E-003,858.47400E-006,4.63501E+000,-179.99830E-003,507.34200E-009,4.63501E+000
1,1,26,100.00000E-003,855.71100E-006,4.74438E+000,-175.00130E-003,541.23700E-009,4.74438E+000
1,1,27,100.00000E-003,853.77300E-006,4.85374E+000,-169.99880E-003,564.17100E-009,4.85374E+000
1,1,28,99.99990E-003,854.12400E-006,4.96211E+000,-164.99980E-003,575.44000E-009,4.96211E+000
1,1,29,100.00000E-003,854.12800E-006,5.07159E+000,-159.99930E-003,611.27000E-009,5.07159E+000
1,1,30,100.00000E-003,851.96300E-006,5.17842E+000,-154.99990E-003,630.49000E-009,5.17842E+000
1,1,31,100.00000E-003,849.82400E-006,5.29185E+000,-150.00000E-003,646.13000E-009,5.29185E+000
1,1,32,100.00000E-003,846.54600E-006,5.39872E+000,-144.99980E-003,677.92000E-009,5.39872E+000
1,1,33,100.00000E-003,843.62300E-006,5.50559E+000,-139.99990E-003,703.74000E-009,5.50559E+000
1,1,34,100.00000E-003,840.48700E-006,5.61249E+000,-134.99990E-003,728.64000E-009,5.61249E+000
1,1,35,100.00000E-003,837.64400E-006,5.71945E+000,-129.99990E-003,751.29000E-009,5.71945E+000
1,1,36,100.00000E-003,834.63300E-006,5.88903E+000,-125.00280E-003,706.33000E-009,5.88903E+000
1,1,37,100.00000E-003,831.94200E-006,5.99604E+000,-120.00000E-003,759.76000E-009,5.99604E+000
1,1,38,100.00000E-003,828.63800E-006,6.16198E+000,-115.00400E-003,721.36000E-009,6.16198E+000
1,1,39,100.00000E-003,825.46400E-006,6.29443E+000,-110.00000E-003,750.81000E-009,6.29443E+000
1,1,40,100.00000E-003,822.09400E-006,6.40184E+000,-104.99990E-003,797.64000E-009,6.40184E+000
1,1,41,100.00000E-003,818.20700E-006,6.50877E+000,-100.00000E-003,828.69000E-009,6.50877E+000
1,1,42,100.00000E-003,814.52700E-006,6.61559E+000,-94.99990E-003,855.52000E-009,6.61559E+000
1,1,43,100.00000E-003,810.49600E-006,6.72248E+000,-89.99990E-003,877.76000E-009,6.72248E+000
1,1,44,100.00000E-003,806.98000E-006,6.84137E+000,-84.99980E-003,887.40000E-009,6.84137E+000
1,1,45,100.00000E-003,803.54600E-006,6.94822E+000,-80.00000E-003,910.40000E-009,6.94822E+000
1,1,46,100.00000E-003,799.85600E-006,7.05508E+000,-74.99990E-003,930.26000E-009,7.05508E+000
1,1,47,100.00000E-003,795.87500E-006,7.16191E+000,-69.99990E-003,947.79000E-009,7.16191E+000
1,1,48,100.00000E-003,791.52100E-006,7.29915E+000,-65.00000E-003,922.98000E-009,7.29915E+000
1,1,49,99.99990E-003,787.82300E-006,7.41021E+000,-59.99990E-003,949.55000E-009,7.41021E+000
1,1,50,100.00000E-003,783.82600E-006,7.51708E+000,-55.00000E-003,972.83000E-009,7.51708E+000
1,1,51,100.00000E-003,779.87800E-006,7.62395E+000,-49.99980E-003,988.58000E-009,7.62395E+000
1,1,52,100.00000E-003,776.07800E-006,7.73278E+000,-44.99970E-003,999.80000E-009,7.73278E+000
1,1,53,100.00000E-003,771.73100E-006,7.84046E+000,-39.99990E-003,1.01254E-006,7.84046E+000
1,1,54,100.00000E-003,767.68600E-006,7.94751E+000,-35.00000E-003,1.02452E-006,7.94751E+000
1,1,55,100.00000E-003,763.41700E-006,8.05438E+000,-29.99990E-003,1.03532E-006,8.05438E+000
1,1,56,100.00000E-003,759.38000E-006,8.16118E+000,-24.99990E-003,1.04434E-006,8.16118E+000
1,1,57,100.00000E-003,755.54000E-006,8.30297E+000,-19.99990E-003,1.00575E-006,8.30297E+000
1,1,58,100.00000E-003,751.92000E-006,8.40994E+000,-14.99990E-003,1.03123E-006,8.40994E+000
1,1,59,100.00000E-003,747.74800E-006,8.51682E+000,-10.00000E-003,1.04485E-006,8.51682E+000
1,1,60,100.00000E-003,744.17500E-006,8.62373E+000,-4.99990E-003,1.05394E-006,8.62373E+000
1,1,61,100.00000E-003,740.70300E-006,8.73274E+000,300.00000E-009,1.05837E-006,8.73274E+000
1,1,62,100.00000E-003,736.83600E-006,8.84320E+000,5.00010E-003,1.06530E-006,8.84320E+000
1,1,63,100.00000E-003,732.22200E-006,8.95011E+000,10.00020E-003,1.07641E-006,8.95011E+000
1,1,64,100.00000E-003,728.21400E-006,9.05700E+000,15.00010E-003,1.08605E-006,9.05700E+000
1,1,65,100.00000E-003,724.29000E-006,9.16843E+000,19.99990E-003,1.09456E-006,9.16843E+000
1,1,66,100.00000E-003,719.91000E-006,9.30615E+000,25.00020E-003,1.06718E-006,9.30615E+000
1,1,67,100.00000E-003,715.86800E-006,9.41303E+000,30.00010E-003,1.10325E-006,9.41303E+000
1,1,68,100.00000E-003,711.70400E-006,9.51996E+000,35.00010E-003,1.12954E-006,9.51996E+000
1,1,69,100.00000E-003,707.08800E-006,9.62679E+000,40.00020E-003,1.15570E-006,9.62679E+000
1,1,70,100.00000E-003,703.39400E-006,9.73367E+000,45.00010E-003,1.19072E-006,9.73367E+000
1,1,71,100.00000E-003,699.44700E-006,9.84786E+000,50.00000E-003,1.23328E-006,9.84786E+000
1,1,72,100.00000E-003,695.14000E-006,9.95474E+000,55.00010E-003,1.30856E-006,9.95474E+000
1,1,73,100.00000E-003,690.89100E-006,10.06158E+000,60.00010E-003,1.36632E-006,10.06158E+000
1,1,74,100.00000E-003,686.72900E-006,10.16842E+000,65.00000E-003,1.39131E-006,10.16842E+000
1,1,75,100.00000E-003,682.55000E-006,10.30545E+000,70.00000E-003,1.41055E-006,10.30545E+000
1,1,76,100.00000E-003,678.37400E-006,10.41233E+000,75.00020E-003,1.51776E-006,10.41233E+000
1,1,77,100.00000E-003,674.29200E-006,10.51923E+000,80.00020E-003,1.55646E-006,10.51923E+000
1,1,78,100.00000E-003,670.16200E-006,10.62609E+000,85.00030E-003,1.50636E-006,10.62609E+000
1,1,79,100.00000E-003,666.02500E-006,10.73302E+000,90.00010E-003,1.48731E-006,10.73302E+000
1,1,80,100.00000E-003,661.54400E-006,10.85101E+000,94.99990E-003,1.63576E-006,10.85101E+000
1,1,81,100.00000E-003,657.16000E-006,10.95782E+000,100.00000E-003,1.82100E-006,10.95782E+000
1,1,82,100.00000E-003,652.88400E-006,11.06469E+000,104.99990E-003,2.02657E-006,11.06469E+000
1,1,83,100.00000E-003,648.63700E-006,11.17158E+000,110.00010E-003,2.21349E-006,11.17158E+000
1,1,84,100.00000E-003,644.28500E-006,11.30805E+000,114.99970E-003,2.48141E-006,11.30805E+000
1,1,85,100.00000E-003,640.14700E-006,11.41497E+000,119.99980E-003,2.84690E-006,11.41497E+000
1,1,86,100.00000E-003,636.08300E-006,11.52183E+000,124.99980E-003,3.04633E-006,11.52183E+000
1,1,87,100.00000E-003,631.67500E-006,11.62866E+000,129.99960E-003,3.37565E-006,11.62866E+000
1,1,88,100.00000E-003,627.67800E-006,11.73611E+000,134.99980E-003,3.61749E-006,11.73611E+000
1,1,89,100.00000E-003,623.66700E-006,11.86654E+000,139.99970E-003,4.00857E-006,11.86654E+000
1,1,90,100.00000E-003,619.53400E-006,11.97341E+000,145.00040E-003,4.08234E-006,11.97341E+000
1,1,91,100.00000E-003,615.52100E-006,12.08026E+000,149.99980E-003,4.09717E-006,12.08026E+000
1,1,92,100.00000E-003,611.51500E-006,12.18709E+000,155.00050E-003,4.11161E-006,12.18709E+000
1,1,93,99.99990E-003,607.41800E-006,12.31140E+000,160.00000E-003,4.05716E-006,12.31140E+000
1,1,94,100.00000E-003,603.56800E-006,12.41837E+000,165.00060E-003,3.94751E-006,12.41837E+000
1,1,95,100.00000E-003,599.59800E-006,12.52703E+000,170.00110E-003,3.26921E-006,12.52703E+000
1,1,96,99.99990E-003,595.84000E-006,12.63538E+000,175.00110E-003,2.13637E-006,12.63538E+000
1,1,97,100.00000E-003,591.86800E-006,12.74223E+000,180.00080E-003,1.59427E-006,12.74223E+000
1,1,98,100.00000E-003,587.93400E-006,12.85515E+000,185.00010E-003,1.23845E-006,12.85515E+000
1,1,99,100.00000E-003,584.13900E-006,12.96202E+000,190.00000E-003,1.14882E-006,12.96202E+000
1,1,100,100.00000E-003,580.58500E-006,13.06927E+000,195.00010E-003,1.17023E-006,13.06927E+000
1,1,101,100.00000E-003,577.22700E-006,13.17637E+000,200.00000E-003,1.17800E-006,13.17637E+000
1,1,102,100.00000E-003,573.71900E-006,13.32286E+000,205.00010E-003,1.15196E-006,13.32286E+000
1,1,103,100.00000E-003,570.62400E-006,13.43350E+000,210.00010E-003,1.18825E-006,13.43350E+000
1,1,104,100.00000E-003,567.48700E-006,13.54408E+000,215.00000E-003,1.21533E-006,13.54408E+000
1,1,105,100.00000E-003,564.70800E-006,13.65094E+000,220.00000E-003,1.25011E-006,13.65094E+000
1,1,106,100.00000E-003,562.14200E-006,13.75777E+000,225.00000E-003,1.28109E-006,13.75777E+000
1,1,107,100.00000E-003,560.11900E-006,13.86986E+000,230.00000E-003,1.31072E-006,13.86986E+000
1,1,108,100.00000E-003,557.98700E-006,13.97837E+000,235.00000E-003,1.34365E-006,13.97837E+000
1,1,109,100.00000E-003,556.15500E-006,14.08549E+000,240.00000E-003,1.38493E-006,14.08549E+000
1,1,110,100.00000E-003,554.69100E-006,14.19232E+000,245.00000E-003,1.42396E-006,14.19232E+000
1,1,111,100.00000E-003,553.41200E-006,14.31727E+000,250.00000E-003,1.44518E-006,14.31727E+000
1,1,112,100.00000E-003,552.41500E-006,14.42420E+000,255.00000E-003,1.50385E-006,14.42420E+000
1,1,113,100.00000E-003,551.80300E-006,14.53108E+000,260.00000E-003,1.55162E-006,14.53108E+000
1,1,114,100.00000E-003,551.57200E-006,14.63793E+000,265.00000E-003,1.60484E-006,14.63793E+000
1,1,115,100.00000E-003,551.54000E-006,14.74478E+000,270.00000E-003,1.66414E-006,14.74478E+000
1,1,116,100.00000E-003,551.83800E-006,14.85968E+000,275.00000E-003,1.72211E-006,14.85968E+000
1,1,117,100.00000E-003,552.30600E-006,14.96659E+000,280.00000E-003,1.78320E-006,14.96659E+000
1,1,118,100.00000E-003,553.06700E-006,15.07347E+000,285.00000E-003,1.85127E-006,15.07347E+000
1,1,119,100.00000E-003,554.13100E-006,15.18044E+000,290.00000E-003,1.91780E-006,15.18044E+000
1,1,120,100.00000E-003,555.18600E-006,15.32317E+000,295.00000E-003,1.95762E-006,15.32317E+000
1,1,121,100.00000E-003,556.52500E-006,15.43037E+000,300.00000E-003,2.04930E-006,15.43037E+000
1,1,122,100.00000E-003,557.96200E-006,15.53722E+000,305.00000E-003,2.19065E-006,15.53722E+000
1,1,123,100.00000E-003,559.54400E-006,15.64408E+000,310.00000E-003,2.22548E-006,15.64408E+000
1,1,124,100.00000E-003,561.23100E-006,15.75095E+000,315.00000E-003,2.31351E-006,15.75095E+000
1,1,125,100.00000E-003,563.06800E-006,15.86241E+000,320.00000E-003,2.41705E-006,15.86241E+000
1,1,126,100.00000E-003,565.11400E-006,15.96930E+000,325.00000E-003,2.49880E-006,15.96930E+000
1,1,127,99.99990E-003,567.34300E-006,16.07653E+000,330.00000E-003,2.60190E-006,16.07653E+000
1,1,128,100.00000E-003,569.62700E-006,16.18343E+000,335.00000E-003,2.70486E-006,16.18343E+000
1,1,129,100.00000E-003,572.15500E-006,16.32732E+000,340.00000E-003,2.77521E-006,16.32732E+000
1,1,130,100.00000E-003,574.47000E-006,16.43815E+000,345.00000E-003,2.89862E-006,16.43815E+000
1,1,131,100.00000E-003,577.00800E-006,16.54694E+000,350.00000E-003,3.01392E-006,16.54694E+000
1,1,132,100.00000E-003,579.47300E-006,16.65382E+000,355.00000E-003,3.13786E-006,16.65382E+000
1,1,133,100.00000E-003,581.88700E-006,16.76069E+000,360.00000E-003,3.26152E-006,16.76069E+000
1,1,134,100.00000E-003,584.34900E-006,16.87519E+000,365.00000E-003,3.38375E-006,16.87519E+000
1,1,135,100.00000E-003,586.79300E-006,16.98214E+000,370.00000E-003,3.51665E-006,16.98214E+000
1,1,136,100.00000E-003,589.27900E-006,17.08938E+000,375.00000E-003,3.64919E-006,17.08938E+000
1,1,137,100.00000E-003,591.84500E-006,17.19636E+000,379.99900E-003,3.79151E-006,17.19636E+000
1,1,138,99.99990E-003,594.49600E-006,17.33112E+000,385.00000E-003,3.89654E-006,17.33112E+000
1,1,139,99.99990E-003,597.04700E-006,17.43804E+000,390.00000E-003,4.04997E-006,17.43804E+000
1,1,140,100.00000E-003,599.65900E-006,17.54490E+000,395.00000E-003,4.20089E-006,17.54490E+000
1,1,141,99.99990E-003,602.16300E-006,17.65175E+000,400.00000E-003,4.34905E-006,17.65175E+000
1,1,142,100.00000E-003,604.71100E-006,17.75862E+000,405.00000E-003,4.51153E-006,17.75862E+000
1,1,143,100.00000E-003,607.34500E-006,17.86787E+000,410.00000E-003,4.66127E-006,17.86787E+000
1,1,144,100.00000E-003,609.91500E-006,17.97478E+000,415.00000E-003,4.82176E-006,17.97478E+000
1,1,145,100.00000E-003,612.49100E-006,18.08267E+000,420.00000E-003,4.98181E-006,18.08267E+000
1,1,146,100.00000E-003,614.98600E-006,18.19186E+000,425.00000E-003,5.14830E-006,18.19186E+000
1,1,147,100.00000E-003,617.67600E-006,18.33295E+000,430.00000E-003,5.27046E-006,18.33295E+000
1,1,148,100.00000E-003,620.31800E-006,18.44218E+000,435.00000E-003,5.45944E-006,18.44218E+000
1,1,149,100.00000E-003,622.90300E-006,18.54905E+000,440.00000E-003,5.63920E-006,18.54905E+000
1,1,150,100.00000E-003,625.41500E-006,18.65593E+000,445.00000E-003,5.81427E-006,18.65593E+000
1,1,151,100.00000E-003,627.97600E-006,18.76278E+000,450.00000E-003,5.99713E-006,18.76278E+000
1,1,152,100.00000E-003,630.65700E-006,18.87429E+000,455.00000E-003,6.17585E-006,18.87429E+000
1,1,153,100.00000E-003,633.35700E-006,18.98347E+000,460.00000E-003,6.36456E-006,18.98347E+000
1,1,154,100.00010E-003,635.91600E-006,19.09031E+000,465.00100E-003,6.55212E-006,19.09031E+000
1,1,155,100.00000E-003,638.45400E-006,19.19972E+000,470.00000E-003,6.74547E-006,19.19972E+000
1,1,156,100.00000E-003,640.96300E-006,19.33177E+000,475.00000E-003,6.90271E-006,19.33177E+000
1,1,157,100.00000E-003,643.46000E-006,19.43870E+000,480.00100E-003,7.12530E-006,19.43870E+000
1,1,158,100.00000E-003,646.04900E-006,19.54482E+000,485.00000E-003,7.32250E-006,19.54482E+000
1,1,159,100.00000E-003,648.68600E-006,19.65170E+000,490.00100E-003,7.52830E-006,19.65170E+000
1,1,160,100.00000E-003,651.17600E-006,19.75779E+000,495.00000E-003,7.74115E-006,19.75779E+000
1,1,161,100.00000E-003,653.76200E-006,19.87764E+000,500.00100E-003,7.93910E-006,19.87764E+000
1,1,162,100.00000E-003,656.51300E-006,19.98384E+000,505.00000E-003,8.16107E-006,19.98384E+000
1,1,163,100.00000E-003,659.20000E-006,20.09068E+000,510.00100E-003,8.37900E-006,20.09068E+000
1,1,164,100.00000E-003,661.87800E-006,20.19684E+000,515.00000E-003,8.60562E-006,20.19684E+000
1,1,165,100.00000E-003,664.65000E-006,20.33863E+000,520.00100E-003,8.77750E-006,20.33863E+000
1,1,166,100.00000E-003,667.34000E-006,20.44221E+000,525.00000E-003,9.03450E-006,20.44221E+000
1,1,167,100.00000E-003,669.92000E-006,20.54575E+000,530.00000E-003,9.27980E-006,20.54575E+000
1,1,168,100.00000E-003,672.59200E-006,20.64942E+000,535.00000E-003,9.52430E-006,20.64942E+000
1,1,169,100.00000E-003,675.32300E-006,20.75295E+000,540.00000E-003,9.77660E-006,20.75295E+000
1,1,170,100.00000E-003,678.11300E-006,20.87372E+000,545.00000E-003,10.00710E-006,20.87372E+000
1,1,171,100.00000E-003,680.80400E-006,20.97727E+000,550.00000E-003,10.26840E-006,20.97727E+000
1,1,172,100.00000E-003,683.56800E-006,21.08082E+000,555.00000E-003,10.53080E-006,21.08082E+000
1,1,173,100.00000E-003,686.22600E-006,21.18438E+000,560.00000E-003,10.79610E-006,21.18438E+000
1,1,174,100.00000E-003,689.07900E-006,21.28796E+000,565.00000E-003,11.06870E-006,21.28796E+000
1,1,175,100.00000E-003,691.77200E-006,21.39154E+000,570.00000E-003,11.34340E-006,21.39154E+000
1,1,176,100.00000E-003,694.52700E-006,21.49509E+000,575.00000E-003,11.62270E-006,21.49509E+000
1,1,177,100.00000E-003,697.28500E-006,21.59868E+000,580.00000E-003,11.90770E-006,21.59868E+000
1,1,178,100.00000E-003,699.98800E-006,21.70220E+000,585.00000E-003,12.19800E-006,21.70220E+000
1,1,179,100.00000E-003,702.97000E-006,21.83471E+000,590.00000E-003,12.43300E-006,21.83471E+000
1,1,180,99.99990E-003,705.58900E-006,21.93831E+000,595.00000E-003,12.74890E-006,21.93831E+000
1,1,181,100.00000E-003,708.34300E-006,22.04189E+000,600.00000E-003,13.05580E-006,22.04189E+000
1,1,182,100.00000E-003,711.07500E-006,22.14573E+000,605.00000E-003,13.36360E-006,22.14573E+000
1,1,183,99.99990E-003,713.76800E-006,22.24930E+000,610.00000E-003,13.67580E-006,22.24930E+000
1,1,184,100.00000E-003,716.39800E-006,22.37757E+000,615.00000E-003,13.95730E-006,22.37757E+000
1,1,185,100.00000E-003,719.15300E-006,22.48109E+000,620.00000E-003,14.28190E-006,22.48109E+000
1,1,186,100.00000E-003,721.91700E-006,22.58470E+000,625.00000E-003,14.60690E-006,22.58470E+000
1,1,187,100.00000E-003,724.66400E-006,22.68826E+000,630.00000E-003,14.93500E-006,22.68826E+000
1,1,188,100.00000E-003,727.53800E-006,22.79180E+000,635.00000E-003,15.27050E-006,22.79180E+000
1,1,189,100.00000E-003,730.21600E-006,22.89536E+000,640.00000E-003,15.60900E-006,22.89536E+000
1,1,190,100.00000E-003,733.02300E-006,22.99892E+000,645.00000E-003,15.94780E-006,22.99892E+000
1,1,191,100.00000E-003,735.82000E-006,23.10291E+000,650.00000E-003,16.29170E-006,23.10291E+000
1,1,192,100.00000E-003,738.49800E-006,23.20644E+000,655.00000E-003,16.64020E-006,23.20644E+000
1,1,193,99.99990E-003,741.39500E-006,23.34049E+000,660.00000E-003,16.91530E-006,23.34049E+000
1,1,194,99.99990E-003,744.20900E-006,23.44408E+000,665.00000E-003,17.29400E-006,23.44408E+000
1,1,195,100.00000E-003,746.86400E-006,23.54763E+000,670.00000E-003,17.66300E-006,23.54763E+000
1,1,196,100.00000E-003,749.49600E-006,23.65120E+000,675.00000E-003,18.02960E-006,23.65120E+000
1,1,197,100.00000E-003,752.11000E-006,23.75680E+000,680.00000E-003,18.39490E-006,23.75680E+000
1,1,198,100.00000E-003,755.06200E-006,23.88131E+000,685.00000E-003,18.73020E-006,23.88131E+000
1,1,199,100.00000E-003,757.85600E-006,23.98544E+000,690.00000E-003,19.11140E-006,23.98544E+000
1,1,200,100.00000E-003,760.37200E-006,24.08900E+000,695.00000E-003,19.49700E-006,24.08900E+000
1,1,201,100.00000E-003,763.17600E-006,24.19252E+000,700.00000E-003,19.88280E-006,24.19252E+000
