Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2__GATE Voltage,CH2__GATE Current,CH2__GATE Time
1,1,1,100.00000E-003,761.50400E-006,187.84200E-003,-299.99900E-003,-378.16000E-009,187.84200E-003
1,1,2,100.00000E-003,759.74000E-006,416.86900E-003,-295.00000E-003,-220.14000E-009,416.86900E-003
1,1,3,100.00000E-003,757.31300E-006,542.65600E-003,-289.94500E-003,11.16900E-009,542.65600E-003
1,1,4,100.00000E-003,754.40200E-006,789.48100E-003,-285.00000E-003,-23.50000E-009,789.48100E-003
1,1,5,100.00000E-003,751.19600E-006,1.02024E+000,-280.00100E-003,24.79000E-009,1.02024E+000
1,1,6,100.00000E-003,748.52800E-006,1.12998E+000,-275.00200E-003,223.24800E-009,1.12998E+000
1,1,7,100.00000E-003,746.31300E-006,1.33495E+000,-270.01800E-003,245.72900E-009,1.33495E+000
1,1,8,100.00000E-003,743.84400E-006,1.44444E+000,-265.00100E-003,365.58800E-009,1.44444E+000
1,1,9,100.00000E-003,740.94000E-006,1.55599E+000,-259.99200E-003,465.54700E-009,1.55599E+000
1,1,10,100.00000E-003,737.77800E-006,1.66283E+000,-255.00000E-003,538.22000E-009,1.66283E+000
1,1,11,100.00000E-003,734.75600E-006,1.79176E+000,-249.99900E-003,562.86600E-009,1.79176E+000
1,1,12,100.00000E-003,732.57500E-006,1.90028E+000,-245.00000E-003,641.74000E-009,1.90028E+000
1,1,13,100.00000E-003,729.49300E-006,2.06158E+000,-240.00200E-003,578.77000E-009,2.06158E+000
1,1,14,100.00000E-003,726.45000E-006,2.16845E+000,-234.99900E-003,710.44000E-009,2.16845E+000
1,1,15,100.00000E-003,723.48000E-006,2.28542E+000,-230.00000E-003,751.82000E-009,2.28542E+000
1,1,16,100.00000E-003,720.46700E-006,2.39233E+000,-225.00000E-003,830.60000E-009,2.39233E+000
1,1,17,99.99990E-003,717.24300E-006,2.49923E+000,-220.00000E-003,890.64000E-009,2.49923E+000
1,1,18,100.00000E-003,714.07700E-006,2.60609E+000,-214.99900E-003,944.88000E-009,2.60609E+000
1,1,19,100.00000E-003,712.03400E-006,2.71293E+000,-209.99920E-003,984.63000E-009,2.71293E+000
1,1,20,100.00000E-003,709.90700E-006,2.83004E+000,-204.99960E-003,1.01655E-006,2.83004E+000
1,1,21,100.00000E-003,706.70600E-006,2.93690E+000,-199.99930E-003,1.07296E-006,2.93690E+000
1,1,22,100.00000E-003,703.93400E-006,3.04379E+000,-194.99940E-003,1.11994E-006,3.04379E+000
1,1,23,100.00000E-003,701.08100E-006,3.15074E+000,-189.99940E-003,1.16690E-006,3.15074E+000
1,1,24,100.00000E-003,697.91500E-006,3.29731E+000,-184.99960E-003,1.09239E-006,3.29731E+000
1,1,25,100.00000E-003,694.72500E-006,3.40450E+000,-179.99920E-003,1.19489E-006,3.40450E+000
1,1,26,100.00000E-003,691.63800E-006,3.51134E+000,-174.99910E-003,1.25415E-006,3.51134E+000
1,1,27,100.00000E-003,688.22500E-006,3.61826E+000,-169.99910E-003,1.30606E-006,3.61826E+000
1,1,28,100.00000E-003,685.45000E-006,3.72512E+000,-164.99910E-003,1.34992E-006,3.72512E+000
1,1,29,100.00000E-003,682.19200E-006,3.83326E+000,-159.99910E-003,1.39225E-006,3.83326E+000
1,1,30,100.00000E-003,679.27500E-006,3.94012E+000,-154.99900E-003,1.43295E-006,3.94012E+000
