Repeat,VAR2,Point,D1__CH1 Voltage,D1__CH1 Current,D1__CH1 Resistance,D1__CH1 Time,D1__CH2 Voltage,D1__CH2 Current,D1__CH2 Resistance,D1__CH2 Time,D2__CH1 Voltage,D2__CH1 Current,D2__CH1 Resistance,D2__CH1 Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,1,356,100.00000E-003,320.00400E-006,312.49609E+000,49.57948E+000,100.00000E-003,836.16100E-006,119.59419E+000,49.57948E+000,100.00000E-003,866.81700E-006,115.36460E+000,49.57928E+000,21.99860E-003,-6.69989E-006,49.57928E+000
1,1,357,99.99990E-003,320.78800E-006,311.73205E+000,50.06427E+000,100.00000E-003,843.90700E-006,118.49647E+000,50.06427E+000,99.99990E-003,877.98300E-006,113.89731E+000,50.06144E+000,14.99890E-003,-5.78733E-006,50.06144E+000
1,1,358,99.99990E-003,321.21500E-006,311.31765E+000,50.22984E+000,100.00000E-003,848.38600E-006,117.87087E+000,50.22984E+000,100.00000E-003,884.16500E-006,113.10106E+000,50.23180E+000,7.99870E-003,-5.92519E-006,50.23180E+000
1,1,359,100.00000E-003,321.72300E-006,310.82639E+000,50.39037E+000,100.00000E-003,852.95100E-006,117.24003E+000,50.39037E+000,100.00000E-003,890.14700E-006,112.34100E+000,50.38389E+000,998.80000E-006,-6.01609E-006,50.38389E+000
1,1,360,100.00000E-003,322.25100E-006,310.31711E+000,50.52576E+000,99.99990E-003,856.93000E-006,116.69553E+000,50.52576E+000,100.00000E-003,895.85600E-006,111.62508E+000,50.52840E+000,-6.00140E-003,-6.24279E-006,50.52840E+000
1,1,361,100.00000E-003,322.63200E-006,309.95066E+000,50.68256E+000,100.00000E-003,861.32200E-006,116.10060E+000,50.68256E+000,100.00000E-003,901.67900E-006,110.90421E+000,50.68237E+000,-13.00140E-003,-6.38627E-006,50.68237E+000
1,1,362,100.00000E-003,323.17400E-006,309.43083E+000,50.97820E+000,100.00000E-003,866.72300E-006,115.37712E+000,50.97820E+000,100.00000E-003,909.27100E-006,109.97821E+000,50.97607E+000,-20.00130E-003,-6.13425E-006,50.97607E+000
1,1,363,100.00000E-003,323.56900E-006,309.05309E+000,51.11215E+000,100.00000E-003,870.59700E-006,114.86371E+000,51.11215E+000,100.00000E-003,914.55600E-006,109.34268E+000,51.11320E+000,-27.00140E-003,-6.39478E-006,51.11320E+000
1,1,364,100.00000E-003,323.96700E-006,308.67341E+000,51.23713E+000,100.00000E-003,874.39100E-006,114.36531E+000,51.23713E+000,100.00000E-003,919.64900E-006,108.73714E+000,51.23729E+000,-34.00140E-003,-6.67347E-006,51.23729E+000
1,1,365,100.00000E-003,324.32200E-006,308.33554E+000,51.38970E+000,100.00000E-003,878.53500E-006,113.82586E+000,51.38970E+000,100.00000E-003,925.17700E-006,108.08743E+000,51.38584E+000,-41.00120E-003,-6.77844E-006,51.38584E+000
1,1,366,100.00000E-003,324.76800E-006,307.91211E+000,51.57411E+000,99.99990E-003,882.62900E-006,113.29777E+000,51.57411E+000,99.99990E-003,931.03000E-006,107.40782E+000,51.57411E+000,-48.00150E-003,-6.87832E-006,51.57411E+000
1,1,367,100.00000E-003,325.18700E-006,307.51537E+000,51.82521E+000,99.99990E-003,887.30200E-006,112.70109E+000,51.82521E+000,100.00000E-003,937.63600E-006,106.65120E+000,51.82682E+000,-55.00140E-003,-6.71055E-006,51.82682E+000
1,1,368,100.00000E-003,325.53200E-006,307.18946E+000,51.98184E+000,100.00000E-003,891.08500E-006,112.22274E+000,51.98184E+000,100.00000E-003,942.78300E-006,106.06895E+000,51.98183E+000,-62.00150E-003,-6.90079E-006,51.98183E+000
1,1,369,100.00000E-003,325.91400E-006,306.82941E+000,52.12708E+000,100.00000E-003,894.62600E-006,111.77855E+000,52.12708E+000,100.00000E-003,947.80900E-006,105.50649E+000,52.12716E+000,-69.00150E-003,-7.07273E-006,52.12716E+000
1,1,370,100.00000E-003,326.23000E-006,306.53220E+000,52.25629E+000,100.00000E-003,898.12400E-006,111.34320E+000,52.25629E+000,99.99990E-003,952.57500E-006,104.97851E+000,52.25613E+000,-76.00160E-003,-7.30194E-006,52.25613E+000
1,1,371,100.00000E-003,326.53900E-006,306.24213E+000,52.39681E+000,100.00000E-003,901.61400E-006,110.91221E+000,52.39681E+000,100.00000E-003,957.52200E-006,104.43624E+000,52.39382E+000,-83.00140E-003,-7.41393E-006,52.39382E+000
1,1,372,100.00000E-003,326.97800E-006,305.83097E+000,52.79254E+000,100.00000E-003,906.81300E-006,110.27632E+000,52.79254E+000,99.99990E-003,965.65200E-006,103.55687E+000,52.79236E+000,-90.00130E-003,-6.82388E-006,52.79236E+000
1,1,373,100.00000E-003,327.30600E-006,305.52449E+000,52.98940E+000,99.99990E-003,910.69900E-006,109.80565E+000,52.98940E+000,99.99990E-003,970.86000E-006,103.00136E+000,52.99220E+000,-97.00140E-003,-6.96244E-006,52.99220E+000
1,1,374,100.00000E-003,327.67500E-006,305.18044E+000,53.26361E+000,100.00000E-003,914.94200E-006,109.29655E+000,53.26361E+000,100.00000E-003,976.90100E-006,102.36452E+000,53.26351E+000,-104.00140E-003,-6.87237E-006,53.26351E+000
1,1,375,99.99990E-003,327.92500E-006,304.94747E+000,53.41557E+000,100.00000E-003,917.83700E-006,108.95181E+000,53.41557E+000,99.99990E-003,981.86800E-006,101.84658E+000,53.45565E+000,-111.00140E-003,-7.03928E-006,53.45565E+000
1,1,376,100.00000E-003,328.30100E-006,304.59852E+000,53.58654E+000,99.99990E-003,921.14400E-006,108.56055E+000,53.58654E+000,99.99990E-003,986.08900E-006,101.41062E+000,53.58631E+000,-118.00160E-003,-7.38380E-006,53.58631E+000
1,1,377,99.99990E-003,328.53700E-006,304.37942E+000,53.71732E+000,100.00000E-003,924.33800E-006,108.18553E+000,53.71732E+000,100.00000E-003,990.30500E-006,100.97899E+000,53.71696E+000,-125.00170E-003,-7.68400E-006,53.71696E+000
1,1,378,99.99990E-003,328.82600E-006,304.11190E+000,53.90667E+000,100.00000E-003,927.63600E-006,107.80090E+000,53.90667E+000,100.00000E-003,995.18500E-006,100.48383E+000,53.89397E+000,-132.00150E-003,-7.72542E-006,53.89397E+000
1,1,379,100.00000E-003,329.02600E-006,303.92735E+000,54.02886E+000,100.00000E-003,930.49200E-006,107.47003E+000,54.02886E+000,99.94540E-003,998.71800E-006,100.07369E+000,54.02876E+000,-139.00170E-003,-8.06691E-006,54.02876E+000
1,1,380,99.99990E-003,329.37000E-006,303.60962E+000,54.16722E+000,100.00000E-003,933.64800E-006,107.10675E+000,54.16722E+000,99.65870E-003,999.75600E-006,99.68302E+000,54.16752E+000,-146.00170E-003,-8.29475E-006,54.16752E+000
1,1,381,99.99990E-003,329.73800E-006,303.27078E+000,54.30032E+000,99.99990E-003,936.88500E-006,106.73658E+000,54.30032E+000,99.31290E-003,999.95500E-006,99.31737E+000,54.29845E+000,-153.00180E-003,-8.56011E-006,54.29845E+000
1,1,382,100.00000E-003,330.13300E-006,302.90822E+000,54.46842E+000,99.99990E-003,940.38100E-006,106.33977E+000,54.46842E+000,98.90580E-003,999.99500E-006,98.90629E+000,54.47466E+000,-160.00170E-003,-8.58516E-006,54.47466E+000
1,1,383,100.00000E-003,330.46100E-006,302.60757E+000,54.59604E+000,100.00000E-003,943.58600E-006,105.97868E+000,54.59604E+000,98.57060E-003,1.00000E-003,98.57060E+000,54.59582E+000,-167.00180E-003,-8.92700E-006,54.59582E+000
1,1,384,100.00000E-003,330.84300E-006,302.25817E+000,54.85363E+000,99.99990E-003,947.82300E-006,105.50483E+000,54.85363E+000,98.08560E-003,1.00000E-003,98.08560E+000,54.85315E+000,-174.00140E-003,-8.61971E-006,54.85315E+000
1,1,385,100.00000E-003,331.36800E-006,301.77929E+000,55.49829E+000,100.00000E-003,954.13500E-006,104.80697E+000,55.49829E+000,97.28590E-003,1.00000E-003,97.28590E+000,55.49872E+000,-181.00140E-003,-7.45154E-006,55.49872E+000
1,1,386,100.00000E-003,331.71100E-006,301.46724E+000,55.62945E+000,100.00000E-003,956.93500E-006,104.50031E+000,55.62945E+000,96.99270E-003,1.00000E-003,96.99270E+000,55.63171E+000,-188.00150E-003,-7.92872E-006,55.63171E+000
1,1,387,100.00000E-003,331.97100E-006,301.23113E+000,55.82098E+000,100.00000E-003,960.11900E-006,104.15376E+000,55.82098E+000,96.64310E-003,1.00000E-003,96.64310E+000,55.82158E+000,-195.00140E-003,-8.10850E-006,55.82158E+000
1,1,388,99.99990E-003,332.34100E-006,300.89547E+000,55.98252E+000,100.00000E-003,962.87600E-006,103.85553E+000,55.98252E+000,96.32170E-003,1.00000E-003,96.32170E+000,55.98585E+000,-202.00150E-003,-8.39551E-006,55.98585E+000
1,1,389,100.00000E-003,332.68200E-006,300.58735E+000,56.17628E+000,100.00000E-003,966.27500E-006,103.49021E+000,56.17628E+000,95.98290E-003,1.00000E-003,95.98290E+000,56.17712E+000,-209.00160E-003,-8.54810E-006,56.17712E+000
1,1,390,100.00000E-003,332.87200E-006,300.41578E+000,56.29636E+000,99.99990E-003,969.14400E-006,103.18374E+000,56.29636E+000,95.71700E-003,1.00000E-003,95.71700E+000,56.29686E+000,-216.00200E-003,-8.97980E-006,56.29686E+000
1,1,391,100.00000E-003,333.14600E-006,300.16869E+000,56.41545E+000,100.00000E-003,971.82400E-006,102.89929E+000,56.41545E+000,95.44950E-003,1.00000E-003,95.44950E+000,56.41280E+000,-223.00200E-003,-9.39730E-006,56.41280E+000
1,1,392,100.00000E-003,333.41700E-006,299.92472E+000,56.53606E+000,100.00000E-003,974.18900E-006,102.64949E+000,56.53606E+000,95.17620E-003,1.00000E-003,95.17620E+000,56.53271E+000,-230.00200E-003,-9.75660E-006,56.53271E+000
1,1,393,100.00000E-003,333.58300E-006,299.77547E+000,56.65598E+000,100.00000E-003,976.66400E-006,102.38936E+000,56.65598E+000,94.90380E-003,1.00000E-003,94.90380E+000,56.65284E+000,-237.00200E-003,-10.09060E-006,56.65284E+000
1,1,394,100.00000E-003,333.85300E-006,299.53303E+000,56.78601E+000,100.00000E-003,979.26000E-006,102.11793E+000,56.78601E+000,94.62590E-003,1.00000E-003,94.62590E+000,56.78236E+000,-244.00200E-003,-10.35300E-006,56.78236E+000
1,1,395,100.00000E-003,334.33000E-006,299.10567E+000,57.15436E+000,100.00000E-003,983.44300E-006,101.68357E+000,57.15436E+000,94.13080E-003,1.00000E-003,94.13080E+000,57.15298E+000,-251.00200E-003,-9.55190E-006,57.15298E+000
1,1,396,100.00000E-003,334.53100E-006,298.92596E+000,57.29606E+000,100.00000E-003,986.15300E-006,101.40414E+000,57.29606E+000,93.86800E-003,1.00000E-003,93.86800E+000,57.29308E+000,-258.00200E-003,-9.93710E-006,57.29308E+000
1,1,397,99.99990E-003,334.85200E-006,298.63910E+000,57.47304E+000,99.99990E-003,988.87100E-006,101.12532E+000,57.47304E+000,93.57730E-003,1.00000E-003,93.57730E+000,57.46333E+000,-265.00200E-003,-10.11660E-006,57.46333E+000
1,1,398,100.00000E-003,335.08400E-006,298.43263E+000,57.59760E+000,100.00000E-003,991.35900E-006,100.87163E+000,57.59760E+000,93.32550E-003,1.00000E-003,93.32550E+000,57.59411E+000,-272.00200E-003,-10.47760E-006,57.59411E+000
1,1,399,99.99990E-003,335.21900E-006,298.31215E+000,57.72898E+000,99.99990E-003,993.93700E-006,100.60990E+000,57.72898E+000,93.07510E-003,1.00000E-003,93.07510E+000,57.72482E+000,-279.00200E-003,-10.79790E-006,57.72482E+000
1,1,400,100.00000E-003,335.53300E-006,298.03328E+000,57.85969E+000,99.99820E-003,996.30400E-006,100.36916E+000,57.85969E+000,92.82530E-003,1.00000E-003,92.82530E+000,57.85456E+000,-286.00200E-003,-11.09770E-006,57.85456E+000
1,1,401,100.00000E-003,336.07300E-006,297.55440E+000,58.25630E+000,99.86710E-003,999.08800E-006,99.95826E+000,58.25630E+000,92.34710E-003,1.00000E-003,92.34710E+000,58.25001E+000,-293.00200E-003,-10.21900E-006,58.25001E+000
