2999.69	483.095
2998.44	531.204
2997.19	517.085
2995.94	494.954
2994.7	512.901
2993.45	492.782
2992.2	496.704
2990.95	486.607
2989.7	494.532
2988.45	490.444
2987.2	524.386
2985.96	516.292
2984.71	452.179
2983.46	478.107
2982.21	448.024
2980.96	521.939
2979.71	459.868
2978.45	453.792
2977.2	463.709
2975.95	423.662
2974.7	471.543
2973.45	523.403
2972.2	527.309
2970.95	509.245
2969.69	503.168
2968.44	497.093
2967.19	479.044
2965.94	472.976
2964.68	484.867
2963.43	458.849
2962.18	504.648
2960.92	446.727
2959.67	496.5
2958.42	524.326
2957.16	482.377
2955.91	444.429
2954.65	488.191
2953.4	555.844
2952.14	523.879
2950.89	466.033
2949.63	479.892
2948.38	455.919
2947.12	545.417
2945.86	451.783
2944.61	459.665
2943.35	509.326
2942.1	455.53
2940.84	497.218
2939.58	479.237
2938.32	491.084
2937.07	425.401
2935.81	498.866
2934.55	504.742
2933.29	462.933
2932.03	441.002
2930.77	454.83
2929.52	524.256
2928.26	500.34
2927	430.775
2925.74	452.534
2924.48	555.648
2923.22	448.411
2921.96	450.318
2920.7	452.224
2919.44	462.063
2918.18	515.518
2916.91	450.01
2915.65	511.378
2914.39	489.491
2913.13	414.114
2911.87	435.835
2910.61	469.432
2909.34	540.646
2908.08	526.693
2906.82	437.516
2905.56	445.359
2904.29	550.171
2903.03	494.674
2901.76	460.957
2900.5	464.834
2899.24	460.799
2897.97	478.516
2896.71	470.526
2895.44	476.376
2894.18	470.365
2892.91	418.909
2891.65	468.228
2890.38	434.568
2889.12	444.368
2887.85	477.861
2886.58	519.239
2885.32	497.437
2884.05	477.615
2882.78	453.854
2881.52	495.208
2880.25	477.37
2878.98	449.676
2877.71	491.01
2876.45	451.494
2875.18	524.353
2873.91	437.543
2872.64	490.673
2871.37	447.244
2870.1	460.956
2868.83	452.999
2867.56	474.583
2866.29	486.315
2865.02	513.791
2863.75	476.307
2862.48	464.418
2861.21	476.143
2859.94	497.701
2858.67	515.317
2857.4	475.898
2856.13	464.02
2854.86	438.384
2853.58	471.722
2852.31	493.258
2851.04	467.631
2849.77	546.13
2848.49	445.864
2847.22	490.956
2845.95	555.667
2844.67	467.23
2843.4	512.294
2842.13	496.506
2840.85	461.102
2839.58	447.291
2838.3	504.096
2837.03	464.787
2835.75	450.982
2834.48	497.955
2833.2	464.548
2831.93	421.353
2830.65	433.037
2829.38	452.554
2828.1	468.146
2826.82	452.398
2825.55	489.524
2824.27	456.158
2822.99	463.909
2821.71	442.302
2820.44	430.485
2819.16	436.28
2817.88	436.205
2816.6	479.157
2815.32	465.386
2814.05	480.947
2812.77	471.091
2811.49	437.785
2810.21	425.985
2808.93	422.004
2807.65	494.207
2806.37	414.047
2805.09	449.125
2803.81	538.857
2802.53	456.778
2801.25	495.734
2799.97	411.74
2798.68	476.053
2797.4	429.154
2796.12	479.79
2794.84	446.557
2793.56	432.832
2792.27	444.454
2790.99	456.071
2789.71	469.633
2788.42	434.482
2787.14	446.095
2785.86	457.705
2784.57	451.784
2783.29	473.123
2782.01	492.508
2780.72	445.711
2779.44	494.285
2778.15	505.874
2776.87	501.896
2775.58	414.284
2774.3	472.553
2773.01	474.416
2771.72	485.998
2770.44	493.689
2769.15	437.247
2767.86	476.032
2766.58	460.408
2765.29	479.752
2764	427.236
2762.72	407.746
2761.43	485.328
2760.14	475.539
2758.85	465.754
2757.56	457.913
2756.27	432.614
2754.99	488.789
2753.7	500.34
2752.41	484.742
2751.12	480.781
2749.83	496.205
2748.54	501.933
2747.25	445.655
2745.96	433.955
2744.67	505.547
2743.38	451.234
2742.08	443.411
