2999.69	176.4
2998.44	180.409
2997.19	234.492
2995.94	192.371
2994.7	166.292
2993.45	176.28
2992.2	212.301
2990.95	218.272
2989.7	232.25
2988.45	166.151
2987.2	214.158
2985.96	178.101
2984.71	210.083
2983.46	220.049
2982.21	176.01
2980.96	215.975
2979.71	187.946
2978.45	195.91
2977.2	135.915
2975.95	187.85
2974.7	177.828
2973.45	207.763
2972.2	207.728
2970.95	245.636
2969.69	203.663
2968.44	189.654
2967.19	201.598
2965.94	211.542
2964.68	185.566
2963.43	205.485
2962.18	239.359
2960.92	215.386
2959.67	213.355
2958.42	201.357
2957.16	213.283
2955.91	209.26
2954.65	149.446
2953.4	197.235
2952.14	175.29
2950.89	181.235
2949.63	187.178
2948.38	187.146
2947.12	205.029
2945.86	147.277
2944.61	252.716
2943.35	190.997
2942.1	208.867
2940.84	220.765
2939.58	216.75
2938.32	240.571
2937.07	226.615
2935.81	244.464
2934.55	208.653
2933.29	184.776
2932.03	186.731
2930.77	230.394
2929.52	174.752
2928.26	182.664
2927	198.514
2925.74	200.465
2924.48	150.819
2923.22	206.348
2921.96	168.621
2920.7	202.311
2919.44	224.09
2918.18	188.362
2916.91	233.926
2915.65	198.208
2914.39	176.375
2913.13	215.973
2911.87	217.917
2910.61	166.381
2909.34	178.235
2908.08	192.065
2906.82	209.849
2905.56	180.123
2904.29	237.484
2903.03	180.061
2901.76	189.922
2900.5	195.824
2899.24	229.411
2897.97	179.938
2896.71	243.171
2895.44	179.876
2894.18	223.325
2892.91	181.791
2891.65	229.175
2890.38	205.432
2889.12	181.697
2887.85	215.235
2886.58	213.224
2885.32	207.265
2884.05	209.203
2882.78	136.156
2881.52	203.213
2880.25	215.014
2878.98	175.532
2877.71	177.473
2876.45	212.932
2875.18	222.751
2873.91	238.48
2872.64	228.587
2871.37	228.547
2870.1	185.17
2868.83	171.352
2867.56	192.984
2866.29	153.573
2865.02	194.886
2863.75	188.948
2862.48	190.884
2861.21	220.364
2859.94	218.359
2858.67	200.62
2857.4	228.117
2856.13	224.145
2854.86	228.038
2853.58	190.654
2852.31	196.517
2851.04	194.519
2849.77	180.734
2848.49	164.989
2847.22	255.297
2845.95	170.823
2844.67	186.499
2843.4	184.504
2842.13	182.51
2840.85	239.381
2839.58	209.913
2838.3	205.954
2837.03	211.802
2835.75	192.157
2834.48	207.808
2833.2	184.251
2831.93	235.174
2830.65	262.565
2829.38	215.502
2828.1	215.465
2826.82	233.054
2825.55	176.229
2824.27	193.818
2822.99	201.615
2821.71	205.494
2820.44	209.372
2819.16	183.903
2817.88	176.047
2816.6	197.53
2815.32	191.63
2814.05	203.327
2812.77	197.428
2811.49	216.938
2810.21	212.993
2808.93	171.928
2807.65	156.271
2806.37	222.648
2805.09	216.751
2803.81	212.809
2802.53	201.061
2801.25	183.461
2799.97	202.943
2798.68	191.202
2797.4	220.429
2796.12	224.292
2794.84	195.003
2793.56	187.171
2792.27	185.189
2790.99	222.188
2789.71	251.381
2788.42	231.854
2787.14	235.71
2785.86	220.088
2784.57	177.208
2783.29	142.132
2782.01	253.068
2780.72	198.526
2779.44	221.844
2778.15	194.567
2776.87	202.315
2775.58	171.16
2774.3	196.411
2773.01	239.152
2771.72	231.335
2770.44	171.042
2769.15	178.786
2767.86	180.698
2766.58	225.348
2765.29	221.424
2764	227.212
2762.72	209.698
2761.43	215.486
2760.14	229.035
2758.85	225.115
2757.56	195.971
2756.27	275.476
2754.99	184.266
2753.7	246.292
2752.41	244.31
2751.12	240.391
2749.83	281.054
2748.54	226.742
2747.25	248.017
2745.96	247.974
2744.67	278.923
2743.38	242.079
2742.08	296.253
2740.79	214.892
2739.5	284.537
2738.21	301.906
2736.92	278.634
2735.63	292.128
2734.33	257.26
2733.04	334.574
2731.75	378.99
2730.45	351.858
2729.16	427.183
2727.87	365.265
2726.57	398.051
2725.28	438.553
2723.99	424.956
2722.69	465.44
2721.4	449.912
2720.1	453.695
2718.81	513.455
2717.51	553.896
2716.21	526.785
2714.92	574.926
