2999.69	1932.38
2998.44	1988.51
2997.19	1960.11
2995.94	1941.74
2994.7	1983.49
2993.45	1967.12
2992.2	1872.65
2990.95	2014.51
2989.7	2020.17
2988.45	1921.74
2987.2	2007.48
2985.96	2021.14
2984.71	2046.81
2983.46	1954.44
2982.21	1866.1
2980.96	1905.78
2979.71	1867.46
2978.45	1901.13
2977.2	2006.74
2975.95	1902.48
2974.7	2016.05
2973.45	1929.8
2972.2	1919.48
2970.95	1953.11
2969.69	1936.8
2968.44	1928.48
2967.19	1992.03
2965.94	1923.83
2964.68	1829.72
2963.43	1957.09
2962.18	1956.76
2960.92	1948.45
2959.67	1896.27
2958.42	2003.6
2957.16	1883.66
2955.91	1889.32
2954.65	1936.82
2953.4	1954.42
2952.14	2015.84
2950.89	1907.95
2949.63	1965.37
2948.38	1951.1
2947.12	2012.47
2945.86	1984.26
2944.61	1950.1
2943.35	1971.65
2942.1	1891.74
2940.84	1988.87
2939.58	1924.9
2938.32	1831.13
2937.07	2001.77
2935.81	1904.04
2934.55	1875.89
2933.29	1923.26
2932.03	1887.17
2930.77	1984.17
2929.52	1906.38
2928.26	1910.03
2927	1877.94
2925.74	1968.92
2924.48	1932.86
2923.22	1956.34
2921.96	2021.47
2920.7	1941.79
2919.44	1971.2
2918.18	1945.09
2916.91	1932.86
2915.65	1958.3
2914.39	1989.67
2913.13	1967.54
2911.87	1951.35
2910.61	1913.38
2909.34	1944.74
2908.08	1989.95
2906.82	1955.95
2905.56	1949.68
2904.29	1899.87
2903.03	1937.14
2901.76	1940.77
2900.5	1867.25
2899.24	1965.81
2897.97	1886.38
2896.71	1866.29
2895.44	1986.55
2894.18	1871.58
2892.91	1849.52
2891.65	1973.67
2890.38	1957.53
2889.12	1838.7
2887.85	1856.15
2886.58	1964.42
2885.32	1936.45
2884.05	1969.67
2882.78	1902.24
2881.52	1929.54
2880.25	1925.26
2878.98	1861.82
2877.71	1900.94
2876.45	1800.06
2875.18	1961.39
2873.91	1896.02
2872.64	1913.43
2871.37	1942.65
2870.1	1885.19
2868.83	1975.47
2867.56	1894.39
2866.29	1880.29
2865.02	1935.08
2863.75	1944.59
2862.48	2013.13
2861.21	1875.06
2859.94	1892.44
2858.67	1882.28
2857.4	1891.79
2856.13	1840.35
2854.86	1908.84
2853.58	1873.13
2852.31	1864.95
2851.04	1966.8
2849.77	1901.63
2848.49	1991.66
2847.22	1902.94
2845.95	1910.47
2844.67	1872.84
2843.4	1870.56
2842.13	1901.64
2840.85	1864.03
2839.58	1932.37
2838.3	1841.81
2837.03	1947.4
2835.75	1929.42
2834.48	1903.6
2833.2	1885.63
2831.93	1922.54
2830.65	1881.07
2829.38	1865.07
2828.1	1890.21
2826.82	1936.89
2825.55	1854.32
2824.27	1924.48
2822.99	1892.83
2821.71	1876.85
2820.44	1872.61
2819.16	1848.81
2817.88	1887.61
2816.6	1838.4
2815.32	1814.62
2814.05	1808.44
2812.77	1853.09
2811.49	1901.63
2810.21	1809.46
2808.93	1873.62
2807.65	1853.77
2806.37	1892.51
2805.09	1880.47
2803.81	1798.14
2802.53	1850.54
2801.25	1826.8
2799.97	1789.41
2798.68	1832.02
2797.4	1876.57
2796.12	1938.66
2794.84	1829.13
2793.56	1854.16
2792.27	1810.95
2790.99	1841.83
2789.71	1822.02
2788.42	1831.45
2787.14	1801.91
2785.86	1836.66
2784.57	1811.03
2783.29	1906.12
2782.01	1833.77
2780.72	1839.29
2779.44	1821.46
2778.15	1862
2776.87	1781.92
2775.58	1828.3
2774.3	1833.82
2773.01	1866.55
2771.72	1837.07
2770.44	1895.07
2769.15	1869.48
2767.86	1913.84
2766.58	1845.52
2765.29	1864.62
2764	1809.93
2762.72	1867.86
2761.43	1896.66
2760.14	1849.75
2758.85	1771.81
2757.56	1940.31
2756.27	1899.23
2754.99	1844.6
2753.7	1976.15
2752.41	1863.35
2751.12	1866.91
2749.83	1924.73
2748.54	1852.7
2747.25	1918.26
2745.96	1902.43
2744.67	1871.11
2743.38	1954.06
2742.08	1975.02
2740.79	1914.66
2739.5	1966.6
2738.21	1981.74
2736.92	2006.55
2735.63	1986.86
2734.33	1943.96
2733.04	2042.26
2731.75	1987.76
2730.45	2031.89
2729.16	2043.13
2727.87	2123.95
2726.57	2117.79
2725.28	2185.04
2723.99	2115.12
2722.69	2149.52
2721.4	2222.52
2720.1	2241.45
2718.81	2318.27
2717.51	2362.26
2716.21	2412.02
2714.92	2425.11
2713.62	2474.84
2712.33	2480.2
2711.03	2502.91
2709.73	2571.88
2708.44	2583.01
2707.14	2690.49
2705.84	2676.53
2704.54	2728.09
2703.25	2664.05
2701.95	2673.22
2700.65	2711.27
2699.35	2639.56
2698.05	2637.18
2696.75	2532.8
2695.45	2576.62
2694.16	2645.43
2692.86	2460.31
2691.56	2567.59
2690.26	2461.38
2688.96	2360.98
2687.66	2320.2
2686.35	2394.75
2685.05	2309.79
2683.75	2219.09
2682.45	2159.15
2681.15	2208.72
2679.85	2185.29
2678.55	2129.23
2677.24	2077.04
2675.94	2036.37
2674.64	2074.4
2673.33	2012.64
2672.03	1912.54
2670.73	1958.24
2669.42	1988.58
2668.12	1869.37
2666.82	1842.21
2665.51	1930.05
2664.21	1902.89
2662.9	1806.76
2661.6	1879.24
2660.29	1832.95
2658.99	1878.59
2657.68	1826.57
2656.37	1876.02
2655.07	1873.79
2653.76	1817.96
2652.46	1765.99
2651.15	1886.2
2649.84	1740.51
2648.53	1738.3
2647.23	1841.24
2645.92	1749.17
2644.61	1754.6
2643.3	1733.27
2641.99	1725.33
2640.69	1759.41
2639.38	1757.2
2638.07	1764.53
2636.76	1783.32
2635.45	1750.56
2634.14	1736.89
2632.83	1734.68
2631.52	1808.79
2630.21	1768.42
2628.9	1712.8
2627.59	1672.45
2626.28	1794.19
2624.96	1668.06
2623.65	1738.29
2622.34	1760.86
2621.03	1745.31
2619.72	1665
2618.4	1710.42
2617.09	1687.27
2615.78	1726.96
2614.46	1665.74
2613.15	1701.62
2611.84	1737.48
2610.52	1790.46
2609.21	1719.76
2607.89	1633.86
2606.58	1724.86
2605.27	1722.66
2603.95	1758.48
2602.63	1737.27
2601.32	1700.86
2600	1704.36
2598.69	1633.78
2597.37	1639.19
2596.06	1619.92
2594.74	1718.37
2593.42	1672.51
2592.1	1677.91
2590.79	1745.94
2589.47	1637.48
2588.15	1654.27
2586.83	1752.61
2585.52	1706.8
2584.2	1657.2
2582.88	1730.85
2581.56	1637.67
2580.24	1688.55
2578.92	1676.89
2577.6	1661.44
2576.28	1644.1
2574.96	1628.67
2573.64	1673.83
2572.32	1631.89
2571	1631.6
2569.68	1648.35
2568.36	1640.5
2567.04	1621.29
2565.71	1656.95
2564.39	1671.79
2563.07	1607.21
2561.75	1674.99
2560.42	1648.23
2559.1	1598.81
2557.78	1676
2556.46	1615.26
2555.13	1563.97
2553.81	1584.48
2552.48	1623.85
2551.16	1663.21
2549.84	1651.6
2548.51	1585.26
2547.19	1518.94
2545.86	1594.14
2544.54	1693.83
2543.21	1589.81
2541.88	1663.07
2540.56	1841.88
2539.23	1673.8
2537.9	1558.55
2536.58	1580.89
2535.25	1595.68
2533.92	1666.98
2532.6	1578.18
2531.27	1602.38
2529.94	1603.98
2528.61	1667.7
2527.28	1595.9
2525.96	1591.85
2524.63	1651.78
2523.3	1659.01
2521.97	1474.42
2520.64	1538.09
2519.31	1599.87
2517.98	1588.31
2516.65	1612.46
2515.32	1664.79
2513.99	1576.2
2512.66	1566.54
2511.33	1575.65
2509.99	1577.26
2508.66	1567.59
2507.33	1649.91
2506	1499.49
2504.67	1621.19
2503.33	1587.14
2502	1463.06
2500.67	1569.7
2499.33	1621.93
2498	1582.28
2496.67	1563.26
2495.33	1540.49
2494	1560.84
2492.66	1590.54
2491.33	1605.24
2489.99	1571.25
2488.66	1567.23
2487.32	1563.22
2485.99	1568.56
2484.65	1603.84
2483.32	1538.07
2481.98	1565.86
2480.64	1606.74
2479.31	1533.52
2477.97	1606.18
2476.63	1531.12
2475.29	1573.84
2473.96	1541.8
2472.62	1565.82
2471.28	1507.63
2469.94	1557.8
2468.6	1477.22
2467.26	1546.05
2465.93	1594.32
2464.59	1543.64
2463.25	1534.04
2461.91	1580.42
2460.57	1526.04
2459.23	1589.19
2457.89	1631.81
2456.55	1583.04
2455.2	1564.12
2453.86	1571.3
2452.52	1561.71
2451.18	1555.85
2449.84	1488.51
2448.5	1523.64
2447.15	1609.03
2445.81	1605.03
2444.47	1545.17
2443.12	1554.21
2441.78	1596.74
2440.44	1503.43
2439.09	1564.56
2437.75	1528.94
2436.41	1506.36
2435.06	1519.11
2433.72	1563.46
2432.37	1505.56
2431.03	1486.72
2429.68	1499.46
2428.33	1512.2
2426.99	1545.37
2425.64	1459.67
2424.3	1542.97
2422.95	1615.1
2421.6	1599.97
2420.26	1449.37
2418.91	1499.21
2417.56	1506.37
2416.21	1552.48
2414.86	1505.84
2413.52	1501.87
2412.17	1492.34
2410.82	1519.88
2409.47	1489.96
2408.12	1523.05
2406.77	1507.96
2405.42	1479.91
2404.07	1540.77
2402.72	1523.83
2401.37	1493.94
2400.02	1547.36
2398.67	1567.44
2397.32	1524.61
2395.97	1572.44
2394.61	1463.04
2393.26	1529.36
2391.91	1469.92
2390.56	1434.54
2389.21	1449.07
2387.85	1509.8
2386.5	1413.46
2385.15	1485.26
2383.79	1525.63
2382.44	1529.05
2381.09	1514.01
2379.73	1506.36
2378.38	1447.04
2377.02	1502.14
2375.67	1442.84
2374.31	1475.79
2372.96	1473.69
2371.6	1434.7
2370.24	1504.51
2368.89	1460
2367.53	1496.61
2366.18	1483.45
2364.82	1536.62
2363.46	1427.66
2362.1	1526.87
2360.75	1469.51
2359.39	1482.14
2358.03	1400.88
2356.67	1439.29
2355.31	1468.48
2353.95	1455.34
2352.6	1455.08
2351.24	1476.9
2349.88	1467.44
2348.52	1424.9
2347.16	1549.65
2345.8	1497.91
2344.44	1473.76
2343.08	1405.52
2341.72	1388.74
2340.35	1397.68
2338.99	1458.03
2337.63	1411.88
2336.27	1437.33
2334.91	1435.24
2333.54	1418.47
2332.18	1449.41
2330.82	1416.13
2329.46	1445.23
2328.09	1452.31
2326.73	1422.72
2325.36	1501.29
2324	1490.03
2322.64	1405.48
2321.27	1473.02
2319.91	1392.16
2318.54	1443.19
2317.18	1428.29
2315.81	1482.96
2314.45	1374.7
2313.08	1401.91
2311.71	1441.92
2310.35	1394.1
2308.98	1393.85
2307.61	1399.09
2306.25	1429.93
2304.88	1369.35
2303.51	1345.34
2302.14	1467.55
2300.77	1410.65
2299.41	1446.94
2298.04	1430.24
2296.67	1327.72
2295.3	1449.82
2293.93	1420.36
2292.56	1476.69
2291.19	1396.13
2289.82	1479.82
2288.45	1397.46
2287.08	1433.7
2285.71	1426.15
2284.34	1433.19
2282.97	1412.88
2281.6	1363.42
2280.22	1436.08
2278.85	1426.71
2277.48	1402.78
2276.11	1460.81
2274.73	1376.78
2273.36	1422.06
2271.99	1418.17
2270.61	1432.48
2269.24	1423.13
2267.87	1433.79
2266.49	1389.88
2265.12	1456.93
2263.74	1367.56
2262.37	1407.32
2260.99	1414.35
2259.62	1335.94
2258.24	1368.41
2256.87	1455.39
2255.49	1420.61
2254.11	1373.14
