Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2__GATE Voltage,CH2__GATE Current,CH2__GATE Time
1,1,1,100.00000E-003,624.40000E-006,185.57600E-003,-299.99900E-003,-180.02000E-009,185.57600E-003
1,1,2,99.99990E-003,623.37800E-006,411.57600E-003,-294.99900E-003,-152.97000E-009,411.57600E-003
1,1,3,100.00000E-003,623.13200E-006,637.06400E-003,-290.00000E-003,-134.18000E-009,637.06400E-003
1,1,4,99.99990E-003,627.37200E-006,903.24300E-003,-285.00000E-003,-120.82000E-009,903.24300E-003
1,1,5,99.99990E-003,636.84100E-006,1.12672E+000,-280.00000E-003,-106.39000E-009,1.12672E+000
1,1,6,99.99990E-003,645.08300E-006,1.37137E+000,-275.00000E-003,-95.07000E-009,1.37137E+000
1,1,7,100.00000E-003,651.28300E-006,1.59499E+000,-269.99900E-003,-84.66000E-009,1.59499E+000
1,1,8,99.99990E-003,653.84400E-006,1.71406E+000,-264.93500E-003,-71.69360E-009,1.71406E+000
1,1,9,100.00000E-003,655.38900E-006,1.83590E+000,-259.99100E-003,-59.79500E-009,1.83590E+000
1,1,10,100.00000E-003,656.89000E-006,1.95559E+000,-254.99900E-003,-48.30360E-009,1.95559E+000
1,1,11,100.00000E-003,657.45200E-006,2.07769E+000,-249.93900E-003,-39.40550E-009,2.07769E+000
1,1,12,100.00000E-003,657.40300E-006,2.19976E+000,-244.96100E-003,-33.22630E-009,2.19976E+000
1,1,13,100.00000E-003,658.23100E-006,2.33893E+000,-239.99800E-003,-25.23030E-009,2.33893E+000
1,1,14,100.00000E-003,658.75200E-006,2.46266E+000,-234.93100E-003,-18.60440E-009,2.46266E+000
1,1,15,99.99990E-003,658.43400E-006,2.58575E+000,-229.98800E-003,-13.35190E-009,2.58575E+000
1,1,16,99.99990E-003,659.65900E-006,2.70541E+000,-224.99500E-003,-4.83060E-009,2.70541E+000
1,1,17,100.00000E-003,660.03900E-006,2.84351E+000,-219.94900E-003,97.60000E-012,2.84351E+000
1,1,18,100.00000E-003,658.76400E-006,2.96574E+000,-214.95400E-003,4.81240E-009,2.96574E+000
1,1,19,100.00000E-003,657.77600E-006,3.08828E+000,-210.00660E-003,10.58800E-009,3.08828E+000
1,1,20,100.00000E-003,657.40300E-006,3.21066E+000,-204.94570E-003,17.12950E-009,3.21066E+000
1,1,21,100.00000E-003,656.10900E-006,3.34129E+000,-199.97760E-003,22.47780E-009,3.34129E+000
1,1,22,100.00000E-003,654.92700E-006,3.46104E+000,-194.93760E-003,27.96530E-009,3.46104E+000
1,1,23,100.00000E-003,653.42900E-006,3.58312E+000,-189.96450E-003,30.92820E-009,3.58312E+000
1,1,24,100.00000E-003,652.36300E-006,3.70525E+000,-185.00190E-003,36.57860E-009,3.70525E+000
1,1,25,100.00000E-003,650.30800E-006,3.84572E+000,-179.93380E-003,39.95490E-009,3.84572E+000
1,1,26,100.00000E-003,648.33000E-006,3.95508E+000,-174.99810E-003,42.11600E-009,3.95508E+000
1,1,27,100.00000E-003,645.58900E-006,4.07792E+000,-169.93940E-003,50.89370E-009,4.07792E+000
1,1,28,100.00000E-003,642.64200E-006,4.19142E+000,-164.99800E-003,49.96400E-009,4.19142E+000
1,1,29,100.00000E-003,639.24400E-006,4.31222E+000,-159.92770E-003,60.45340E-009,4.31222E+000
1,1,30,100.00000E-003,636.53300E-006,4.42155E+000,-154.99810E-003,59.77400E-009,4.42155E+000
1,1,31,100.00000E-003,632.58500E-006,4.64785E+000,-149.99970E-003,42.11000E-009,4.64785E+000
1,1,32,100.00000E-003,628.67700E-006,4.78757E+000,-144.99840E-003,50.21100E-009,4.78757E+000
1,1,33,100.00000E-003,622.50000E-006,5.01708E+000,-140.00000E-003,42.26000E-009,5.01708E+000
1,1,34,100.00000E-003,618.84100E-006,5.12341E+000,-134.99750E-003,59.45000E-009,5.12341E+000
1,1,35,100.00000E-003,613.31400E-006,5.34963E+000,-130.00000E-003,47.34000E-009,5.34963E+000
1,1,36,100.00000E-003,608.44900E-006,5.47343E+000,-124.99290E-003,68.11530E-009,5.47343E+000
1,1,37,100.00000E-003,601.96500E-006,5.70181E+000,-120.00040E-003,50.56000E-009,5.70181E+000
1,1,38,100.00000E-003,597.86000E-006,5.80815E+000,-114.99750E-003,67.18300E-009,5.80815E+000
1,1,39,100.00000E-003,592.92400E-006,5.98416E+000,-110.02180E-003,62.02200E-009,5.98416E+000
1,1,40,100.00000E-003,587.64200E-006,6.21269E+000,-104.99970E-003,55.25000E-009,6.21269E+000
1,1,41,100.00000E-003,582.99100E-006,6.45259E+000,-100.00070E-003,53.40000E-009,6.45259E+000
1,1,42,100.00000E-003,578.73800E-006,6.68040E+000,-94.99960E-003,53.34000E-009,6.68040E+000
1,1,43,100.00000E-003,574.81000E-006,6.91628E+000,-90.00000E-003,52.72000E-009,6.91628E+000
1,1,44,100.00000E-003,572.92500E-006,7.02267E+000,-84.99730E-003,69.78300E-009,7.02267E+000
1,1,45,100.00000E-003,569.55600E-006,7.25124E+000,-80.00050E-003,59.03000E-009,7.25124E+000
1,1,46,100.00000E-003,567.44200E-006,7.35760E+000,-74.99730E-003,74.81900E-009,7.35760E+000
1,1,47,100.00000E-003,564.99000E-006,7.58374E+000,-70.00020E-003,63.76000E-009,7.58374E+000
1,1,48,100.00000E-003,562.84900E-006,7.69070E+000,-64.99730E-003,78.55800E-009,7.69070E+000
1,1,49,100.00000E-003,559.92500E-006,7.92020E+000,-60.00000E-003,66.97000E-009,7.92020E+000
1,1,50,100.00000E-003,556.67800E-006,8.14641E+000,-54.99980E-003,65.12000E-009,8.14641E+000
1,1,51,100.00000E-003,553.98000E-006,8.25310E+000,-49.99830E-003,80.70400E-009,8.25310E+000
1,1,52,100.00000E-003,549.70700E-006,8.47929E+000,-44.99990E-003,70.01000E-009,8.47929E+000
1,1,53,100.00000E-003,545.42400E-006,8.70486E+000,-40.00110E-003,68.43000E-009,8.70486E+000
1,1,54,100.00000E-003,541.17500E-006,8.93052E+000,-34.99990E-003,67.55000E-009,8.93052E+000
1,1,55,100.00000E-003,538.03400E-006,9.03693E+000,-29.99750E-003,83.11200E-009,9.03693E+000
1,1,56,100.00000E-003,533.68100E-006,9.26292E+000,-24.99960E-003,72.85000E-009,9.26292E+000
1,1,57,100.00000E-003,530.38000E-006,9.48955E+000,-20.00100E-003,70.97000E-009,9.48955E+000
1,1,58,100.00000E-003,526.30600E-006,9.71514E+000,-15.00010E-003,70.31000E-009,9.71514E+000
1,1,59,100.00000E-003,523.61900E-006,9.96467E+000,-10.00000E-003,68.44000E-009,9.96467E+000
1,1,60,100.00000E-003,523.33000E-006,10.07097E+000,-4.99780E-003,83.21100E-009,10.07097E+000
1,1,61,100.00000E-003,523.59300E-006,10.30587E+000,0.00000E+000,73.36000E-009,10.30587E+000
1,1,62,100.00000E-003,522.08900E-006,10.53229E+000,4.99980E-003,71.61000E-009,10.53229E+000
1,1,63,100.00000E-003,520.14300E-006,10.63863E+000,10.00290E-003,86.09600E-009,10.63863E+000
1,1,64,100.00000E-003,518.07100E-006,10.86524E+000,14.99990E-003,76.21000E-009,10.86524E+000
1,1,65,99.99990E-003,515.52700E-006,10.97157E+000,20.00290E-003,90.53900E-009,10.97157E+000
1,1,66,100.00000E-003,511.91000E-006,11.19764E+000,25.00000E-003,79.83000E-009,11.19764E+000
1,1,67,100.00000E-003,508.72200E-006,11.42774E+000,29.99970E-003,77.27000E-009,11.42774E+000
1,1,68,100.00000E-003,505.31900E-006,11.65383E+000,34.99870E-003,76.22000E-009,11.65383E+000
1,1,69,100.00000E-003,501.06800E-006,11.90135E+000,39.99910E-003,74.70000E-009,11.90135E+000
1,1,70,100.00000E-003,498.26200E-006,12.00770E+000,45.00270E-003,89.14400E-009,12.00770E+000
1,1,71,100.00000E-003,496.19400E-006,12.23455E+000,49.99930E-003,79.80000E-009,12.23455E+000
1,1,72,100.00000E-003,494.22400E-006,12.35448E+000,54.99950E-003,91.40000E-009,12.35448E+000
1,1,73,100.00000E-003,492.26100E-006,12.58051E+000,59.99990E-003,82.94000E-009,12.58051E+000
1,1,74,100.00000E-003,489.76000E-006,12.68680E+000,65.00220E-003,96.15600E-009,12.68680E+000
1,1,75,100.00000E-003,488.04100E-006,12.93949E+000,70.00030E-003,84.16000E-009,12.93949E+000
1,1,76,100.00000E-003,485.79600E-006,13.16503E+000,74.99990E-003,82.62000E-009,13.16503E+000
1,1,77,100.00000E-003,483.72600E-006,13.27310E+000,80.00250E-003,95.62100E-009,13.27310E+000
1,1,78,100.00000E-003,481.89000E-006,13.50048E+000,84.99930E-003,87.00000E-009,13.50048E+000
1,1,79,100.00000E-003,479.92000E-006,13.60826E+000,90.00260E-003,99.25800E-009,13.60826E+000
1,1,80,100.00000E-003,477.74000E-006,13.81640E+000,95.00280E-003,90.48000E-009,13.81640E+000
1,1,81,100.00000E-003,475.44900E-006,14.04668E+000,100.00000E-003,89.17000E-009,14.04668E+000
1,1,82,99.99990E-003,473.35800E-006,14.15303E+000,105.00230E-003,102.57700E-009,14.15303E+000
1,1,83,100.00000E-003,471.35000E-006,14.38262E+000,109.99960E-003,93.24000E-009,14.38262E+000
1,1,84,100.00000E-003,469.18500E-006,14.48899E+000,115.00330E-003,106.37500E-009,14.48899E+000
1,1,85,100.00000E-003,466.96000E-006,14.71646E+000,119.99940E-003,97.07000E-009,14.71646E+000
1,1,86,100.00000E-003,464.95700E-006,14.82312E+000,125.00300E-003,110.14100E-009,14.82312E+000
1,1,87,100.00000E-003,462.87800E-006,14.93433E+000,130.00210E-003,116.75100E-009,14.93433E+000
1,1,88,100.00000E-003,460.99500E-006,15.16038E+000,134.99960E-003,106.01000E-009,15.16038E+000
1,1,89,100.00000E-003,458.92300E-006,15.41101E+000,139.99990E-003,102.88000E-009,15.41101E+000
1,1,90,100.00000E-003,457.60200E-006,15.51736E+000,145.00170E-003,117.13400E-009,15.51736E+000
1,1,91,100.00000E-003,455.83900E-006,15.74771E+000,149.99970E-003,109.84000E-009,15.74771E+000
1,1,92,100.00000E-003,454.21100E-006,15.98239E+000,154.99950E-003,109.83000E-009,15.98239E+000
1,1,93,100.00000E-003,452.68100E-006,16.08869E+000,160.00330E-003,124.80700E-009,16.08869E+000
1,1,94,100.00000E-003,450.61600E-006,16.31837E+000,164.99880E-003,118.76000E-009,16.31837E+000
1,1,95,100.00000E-003,448.78200E-006,16.42473E+000,170.00260E-003,133.56200E-009,16.42473E+000
1,1,96,100.00000E-003,447.22400E-006,16.53411E+000,175.00240E-003,142.36700E-009,16.53411E+000
1,1,97,100.00000E-003,445.81900E-006,16.64345E+000,180.00200E-003,150.03400E-009,16.64345E+000
1,1,98,100.00000E-003,444.26000E-006,16.75338E+000,185.00260E-003,157.73200E-009,16.75338E+000
1,1,99,100.00000E-003,442.77000E-006,16.87110E+000,190.00380E-003,165.87000E-009,16.87110E+000
1,1,100,100.00000E-003,441.47600E-006,17.10143E+000,194.99860E-003,159.06000E-009,17.10143E+000
1,1,101,100.00000E-003,440.10300E-006,17.20775E+000,200.00340E-003,175.00100E-009,17.20775E+000
1,1,102,100.00000E-003,438.71800E-006,17.33250E+000,205.00190E-003,182.27200E-009,17.33250E+000
1,1,103,100.00000E-003,437.44800E-006,17.56427E+000,209.99920E-003,181.50000E-009,17.56427E+000
1,1,104,100.00000E-003,436.20700E-006,17.67067E+000,215.00400E-003,199.64500E-009,17.67067E+000
