Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2__GATE Voltage,CH2__GATE Current,CH2__GATE Time
1,1,1,100.00000E-003,-7.90000E-012,147.68600E-003,-300.00000E-003,-76.49000E-009,147.68600E-003
1,1,2,100.00000E-003,-500.00000E-015,264.67000E-003,-294.96200E-003,-11.60380E-009,264.67000E-003
1,1,3,100.00000E-003,100.00000E-015,383.09400E-003,-289.94500E-003,29.42770E-009,383.09400E-003
1,1,4,99.99990E-003,16.40000E-012,557.11500E-003,-285.00000E-003,26.81900E-009,557.11500E-003
1,1,5,100.00000E-003,14.30000E-012,659.51000E-003,-280.00000E-003,78.93500E-009,659.51000E-003
1,1,6,99.99990E-003,-10.80000E-012,780.45300E-003,-274.99900E-003,103.85700E-009,780.45300E-003
1,1,7,100.00000E-003,-800.00000E-015,882.83400E-003,-269.99900E-003,129.30500E-009,882.83400E-003
1,1,8,100.00010E-003,-200.00000E-015,986.56800E-003,-264.99900E-003,152.40200E-009,986.56800E-003
1,1,9,100.00000E-003,15.10000E-012,1.08898E+000,-259.99900E-003,172.00800E-009,1.08898E+000
1,1,10,99.99990E-003,-6.90000E-012,1.19135E+000,-254.99900E-003,186.77600E-009,1.19135E+000
1,1,11,99.99990E-003,-15.50000E-012,1.29770E+000,-249.99900E-003,202.60100E-009,1.29770E+000
1,1,12,99.99990E-003,-3.90000E-012,1.40011E+000,-244.99900E-003,217.54200E-009,1.40011E+000
1,1,13,100.00000E-003,-3.50000E-012,1.50250E+000,-239.99900E-003,232.05400E-009,1.50250E+000
1,1,14,99.99990E-003,-1.50000E-012,1.60490E+000,-234.99900E-003,245.53400E-009,1.60490E+000
1,1,15,100.00000E-003,4.90000E-012,1.74315E+000,-230.00000E-003,231.25200E-009,1.74315E+000
1,1,16,100.00000E-003,0.00000E+000,1.84559E+000,-224.99900E-003,258.02500E-009,1.84559E+000
1,1,17,99.99980E-003,3.90000E-012,1.94799E+000,-219.99900E-003,273.82700E-009,1.94799E+000
