Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2__GATE Voltage,CH2__GATE Current,CH2__GATE Time
1,1,1,100.00000E-003,750.00100E-006,79.62500E-003,-299.94900E-003,-14.69520E-009,79.62500E-003
1,1,2,100.00000E-003,748.41500E-006,199.67300E-003,-294.96700E-003,-890.40000E-012,199.67300E-003
1,1,3,100.00000E-003,746.75900E-006,321.85900E-003,-290.02200E-003,7.78920E-009,321.85900E-003
1,1,4,99.99990E-003,745.21700E-006,441.51300E-003,-284.98900E-003,15.83440E-009,441.51300E-003
1,1,5,100.00000E-003,743.51800E-006,563.64700E-003,-279.94000E-003,20.11020E-009,563.64700E-003
1,1,6,100.00000E-003,741.99700E-006,696.23300E-003,-274.94500E-003,23.22150E-009,696.23300E-003
1,1,7,100.00000E-003,740.39300E-006,815.95700E-003,-269.95600E-003,28.05280E-009,815.95700E-003
1,1,8,100.00000E-003,738.77200E-006,938.10100E-003,-265.02300E-003,31.77850E-009,938.10100E-003
1,1,9,100.00000E-003,737.08100E-006,1.05854E+000,-259.98900E-003,37.50660E-009,1.05854E+000
1,1,10,100.00000E-003,735.59600E-006,1.19112E+000,-254.99900E-003,38.80890E-009,1.19112E+000
1,1,11,100.00000E-003,733.91400E-006,1.31079E+000,-249.95700E-003,44.05510E-009,1.31079E+000
1,1,12,100.00000E-003,732.13500E-006,1.43313E+000,-244.96300E-003,45.27650E-009,1.43313E+000
1,1,13,100.00000E-003,730.41000E-006,1.55710E+000,-240.01100E-003,49.22970E-009,1.55710E+000
1,1,14,100.00000E-003,728.81700E-006,1.69103E+000,-235.00700E-003,50.65460E-009,1.69103E+000
1,1,15,100.00000E-003,727.11600E-006,1.81320E+000,-229.94100E-003,55.16710E-009,1.81320E+000
1,1,16,100.00000E-003,725.47800E-006,1.93307E+000,-224.95100E-003,58.02650E-009,1.93307E+000
1,1,17,100.00000E-003,723.85600E-006,2.05842E+000,-219.99800E-003,61.26820E-009,2.05842E+000
1,1,18,100.00000E-003,722.04900E-006,2.30139E+000,-215.00000E-003,44.46000E-009,2.30139E+000
1,1,19,100.00000E-003,720.41600E-006,2.40880E+000,-209.99750E-003,55.70700E-009,2.40880E+000
1,1,20,100.00000E-003,718.94200E-006,2.63768E+000,-205.00060E-003,47.21000E-009,2.63768E+000
1,1,21,100.00000E-003,717.34400E-006,2.74404E+000,-199.99820E-003,59.27700E-009,2.74404E+000
1,1,22,100.00000E-003,715.36500E-006,2.97051E+000,-195.00050E-003,50.93000E-009,2.97051E+000
1,1,23,100.00000E-003,713.79400E-006,3.17865E+000,-190.00000E-003,51.58000E-009,3.17865E+000
1,1,24,100.00000E-003,712.27100E-006,3.40850E+000,-185.00090E-003,50.91000E-009,3.40850E+000
1,1,25,100.00000E-003,710.47500E-006,3.63535E+000,-180.00000E-003,51.64000E-009,3.63535E+000
1,1,26,100.00000E-003,708.71300E-006,3.74169E+000,-174.99740E-003,65.91200E-009,3.74169E+000
1,1,27,100.00000E-003,706.74100E-006,3.97035E+000,-170.00040E-003,57.45000E-009,3.97035E+000
1,1,28,99.99990E-003,705.14700E-006,4.07663E+000,-164.99750E-003,71.43100E-009,4.07663E+000
1,1,29,100.00000E-003,703.75500E-006,4.31509E+000,-159.99990E-003,61.73000E-009,4.31509E+000
1,1,30,100.00000E-003,702.16000E-006,4.48903E+000,-155.01470E-003,71.64000E-009,4.48903E+000
1,1,31,100.00000E-003,700.25100E-006,4.68559E+000,-150.00130E-003,64.18200E-009,4.68559E+000
1,1,32,100.00000E-003,696.80900E-006,4.91540E+000,-144.99990E-003,65.54000E-009,4.91540E+000
1,1,33,100.00000E-003,691.69700E-006,5.13852E+000,-140.00080E-003,66.18000E-009,5.13852E+000
1,1,34,100.00000E-003,688.45800E-006,5.24515E+000,-134.99770E-003,81.93800E-009,5.24515E+000
1,1,35,100.00000E-003,685.37900E-006,5.47392E+000,-130.00100E-003,72.78000E-009,5.47392E+000
1,1,36,100.00000E-003,683.41500E-006,5.68222E+000,-124.99980E-003,73.60500E-009,5.68222E+000
1,1,37,100.00000E-003,680.97900E-006,5.79162E+000,-119.99750E-003,89.15400E-009,5.79162E+000
1,1,38,100.00000E-003,677.78300E-006,6.01771E+000,-115.00000E-003,79.26000E-009,6.01771E+000
1,1,39,100.00000E-003,675.41900E-006,6.12701E+000,-109.99710E-003,94.06700E-009,6.12701E+000
1,1,40,100.00000E-003,672.88900E-006,6.36644E+000,-104.99990E-003,83.03000E-009,6.36644E+000
1,1,41,100.00000E-003,670.83500E-006,6.47432E+000,-99.99980E-003,97.55300E-009,6.47432E+000
1,1,42,100.00000E-003,668.25100E-006,6.70174E+000,-95.00000E-003,88.17000E-009,6.70174E+000
1,1,43,100.00000E-003,666.36800E-006,6.80805E+000,-89.99770E-003,103.78500E-009,6.80805E+000
1,1,44,100.00000E-003,663.93300E-006,7.03649E+000,-85.00030E-003,92.30000E-009,7.03649E+000
1,1,45,100.00000E-003,661.99200E-006,7.14343E+000,-79.99650E-003,108.06500E-009,7.14343E+000
1,1,46,100.00000E-003,660.29200E-006,7.37216E+000,-75.00090E-003,95.69000E-009,7.37216E+000
1,1,47,100.00000E-003,658.26200E-006,7.48011E+000,-69.99750E-003,111.14800E-009,7.48011E+000
1,1,48,99.99990E-003,656.23500E-006,7.58987E+000,-64.99780E-003,119.18000E-009,7.58987E+000
1,1,49,100.00000E-003,653.62600E-006,7.82061E+000,-60.00040E-003,104.22000E-009,7.82061E+000
1,1,50,100.00000E-003,651.61600E-006,7.92699E+000,-54.99670E-003,119.66200E-009,7.92699E+000
1,1,51,100.00000E-003,649.43800E-006,8.15614E+000,-50.00030E-003,107.13000E-009,8.15614E+000
1,1,52,99.99990E-003,647.42800E-006,8.26254E+000,-44.99710E-003,122.27400E-009,8.26254E+000
1,1,53,100.00000E-003,644.48200E-006,8.49137E+000,-40.00130E-003,109.26000E-009,8.49137E+000
1,1,54,100.00000E-003,641.65900E-006,8.69369E+000,-35.00580E-003,100.29100E-009,8.69369E+000
1,1,55,100.00000E-003,639.52100E-006,8.92024E+000,-30.00020E-003,106.52000E-009,8.92024E+000
1,1,56,100.00000E-003,637.65600E-006,9.02655E+000,-24.99670E-003,123.03000E-009,9.02655E+000
1,1,57,99.99990E-003,635.99900E-006,9.25522E+000,-20.00060E-003,110.82000E-009,9.25522E+000
1,1,58,100.00000E-003,634.55300E-006,9.36310E+000,-14.99970E-003,124.37600E-009,9.36310E+000
1,1,59,100.00000E-003,633.05900E-006,9.58921E+000,-10.00080E-003,113.93000E-009,9.58921E+000
1,1,60,100.00000E-003,630.80300E-006,9.82372E+000,-5.00110E-003,110.28000E-009,9.82372E+000
1,1,61,100.00000E-003,628.46800E-006,9.93028E+000,2.90000E-006,126.96600E-009,9.93028E+000
1,1,62,100.00000E-003,625.92100E-006,10.03967E+000,5.00210E-003,134.18000E-009,10.03967E+000
1,1,63,100.00000E-003,622.77000E-006,10.29382E+000,9.99840E-003,116.53000E-009,10.29382E+000
1,1,64,100.00000E-003,620.46100E-006,10.52079E+000,14.99950E-003,114.64000E-009,10.52079E+000
1,1,65,99.99990E-003,619.79600E-006,10.62710E+000,20.00310E-003,130.99300E-009,10.62710E+000
1,1,66,100.00000E-003,620.29800E-006,10.86739E+000,24.99950E-003,117.36000E-009,10.86739E+000
1,1,67,100.00010E-003,618.88000E-006,10.97373E+000,30.00210E-003,133.03100E-009,10.97373E+000
1,1,68,100.00000E-003,617.88700E-006,11.20600E+000,34.99910E-003,120.10000E-009,11.20600E+000
1,1,69,100.00000E-003,616.20600E-006,11.31235E+000,40.00350E-003,135.66600E-009,11.31235E+000
1,1,70,100.00000E-003,615.55600E-006,11.53839E+000,44.99920E-003,122.75000E-009,11.53839E+000
1,1,71,100.00000E-003,612.40100E-006,11.64680E+000,50.00320E-003,137.84200E-009,11.64680E+000
1,1,72,99.99990E-003,609.84600E-006,11.76416E+000,55.00290E-003,143.72500E-009,11.76416E+000
1,1,73,100.00010E-003,604.87600E-006,11.87354E+000,60.00210E-003,150.67500E-009,11.87354E+000
1,1,74,99.99990E-003,598.07900E-006,11.98297E+000,65.00250E-003,153.43500E-009,11.98297E+000
1,1,75,99.99990E-003,610.46100E-006,12.09241E+000,70.00320E-003,156.51700E-009,12.09241E+000
1,1,76,100.00000E-003,612.79800E-006,12.21555E+000,75.00290E-003,157.74200E-009,12.21555E+000
1,1,77,100.00010E-003,609.05100E-006,12.32684E+000,80.00360E-003,165.44600E-009,12.32684E+000
1,1,78,100.00000E-003,604.99300E-006,12.55577E+000,84.99920E-003,144.60000E-009,12.55577E+000
1,1,79,100.00050E-003,590.00400E-006,12.66330E+000,90.00370E-003,165.00200E-009,12.66330E+000
1,1,80,99.99980E-003,603.95600E-006,12.89380E+000,94.99990E-003,139.92000E-009,12.89380E+000
1,1,81,100.00000E-003,595.09300E-006,13.12160E+000,99.99940E-003,138.31000E-009,13.12160E+000
1,1,82,99.99990E-003,597.85800E-006,13.37030E+000,104.99980E-003,133.01000E-009,13.37030E+000
1,1,83,100.00010E-003,594.86900E-006,13.47662E+000,110.00290E-003,150.58900E-009,13.47662E+000
1,1,84,100.00000E-003,593.24900E-006,13.71577E+000,114.99980E-003,137.38000E-009,13.71577E+000
1,1,85,100.00000E-003,587.64600E-006,13.94134E+000,119.99880E-003,133.86000E-009,13.94134E+000
1,1,86,100.00000E-003,585.57000E-006,14.04774E+000,125.00360E-003,149.65800E-009,14.04774E+000
1,1,87,100.00000E-003,584.79700E-006,14.16191E+000,130.00380E-003,156.28100E-009,14.16191E+000
1,1,88,100.00000E-003,588.75400E-006,14.39272E+000,134.99850E-003,141.90000E-009,14.39272E+000
1,1,89,99.99990E-003,591.03700E-006,14.62216E+000,139.99940E-003,139.19000E-009,14.62216E+000
1,1,90,100.00000E-003,590.05900E-006,14.72860E+000,145.00380E-003,155.83000E-009,14.72860E+000
1,1,91,100.00000E-003,588.93900E-006,14.95757E+000,149.99880E-003,144.23000E-009,14.95757E+000
1,1,92,100.00000E-003,587.46000E-006,15.06391E+000,155.00350E-003,160.46100E-009,15.06391E+000
1,1,93,100.00000E-003,585.62000E-006,15.30769E+000,159.99880E-003,148.30000E-009,15.30769E+000
1,1,94,100.00000E-003,584.17700E-006,15.41410E+000,165.00360E-003,165.06400E-009,15.41410E+000
1,1,95,100.00000E-003,582.45600E-006,15.64025E+000,169.99900E-003,155.38000E-009,15.64025E+000
1,1,96,100.00000E-003,580.71900E-006,15.75829E+000,175.00250E-003,170.80800E-009,15.75829E+000
1,1,97,100.00000E-003,579.31400E-006,15.86824E+000,180.00220E-003,179.32800E-009,15.86824E+000
1,1,98,100.00000E-003,578.05500E-006,15.97773E+000,185.00360E-003,188.31800E-009,15.97773E+000
1,1,99,100.00000E-003,577.32700E-006,16.21554E+000,189.99830E-003,174.66000E-009,16.21554E+000
1,1,100,100.00000E-003,576.58400E-006,16.44179E+000,194.99860E-003,174.88000E-009,16.44179E+000
1,1,101,99.99990E-003,575.61700E-006,16.55371E+000,199.99990E-003,191.09300E-009,16.55371E+000
1,1,102,100.00000E-003,574.58200E-006,16.66493E+000,204.99960E-003,200.09800E-009,16.66493E+000
1,1,103,100.00000E-003,573.57400E-006,16.78066E+000,210.00440E-003,212.38500E-009,16.78066E+000
1,1,104,100.00000E-003,572.83200E-006,16.89032E+000,215.00200E-003,222.34700E-009,16.89032E+000
1,1,105,100.00000E-003,572.21500E-006,16.99972E+000,220.00400E-003,232.98300E-009,16.99972E+000
1,1,106,100.00000E-003,571.53200E-006,17.11026E+000,225.00300E-003,242.39800E-009,17.11026E+000
1,1,107,100.00000E-003,570.78200E-006,17.23630E+000,230.00000E-003,246.07400E-009,17.23630E+000
1,1,108,100.00000E-003,570.67500E-006,17.34646E+000,235.00500E-003,261.74100E-009,17.34646E+000
1,1,109,100.00000E-003,570.77200E-006,17.45580E+000,240.00300E-003,272.80300E-009,17.45580E+000
1,1,110,100.00000E-003,570.82900E-006,17.56525E+000,245.00500E-003,285.26400E-009,17.56525E+000
1,1,111,100.00000E-003,570.92300E-006,17.67467E+000,250.00300E-003,297.48500E-009,17.67467E+000
1,1,112,100.00000E-003,571.10400E-006,17.78410E+000,255.00500E-003,310.15300E-009,17.78410E+000
1,1,113,100.00000E-003,571.30800E-006,17.89396E+000,260.00500E-003,323.98900E-009,17.89396E+000
1,1,114,100.00000E-003,571.47000E-006,18.00333E+000,265.00400E-003,336.99400E-009,18.00333E+000
1,1,115,100.00000E-003,571.88700E-006,18.11273E+000,270.00500E-003,353.07600E-009,18.11273E+000
1,1,116,100.00000E-003,572.45500E-006,18.22986E+000,275.00600E-003,365.57100E-009,18.22986E+000
1,1,117,100.00000E-003,573.31900E-006,18.33926E+000,280.00400E-003,381.68200E-009,18.33926E+000
1,1,118,100.00000E-003,574.12400E-006,18.44897E+000,285.00600E-003,399.39900E-009,18.44897E+000
1,1,119,100.00000E-003,575.09700E-006,18.55833E+000,290.00400E-003,415.88900E-009,18.55833E+000
1,1,120,100.00000E-003,576.08500E-006,18.66774E+000,295.00600E-003,434.40600E-009,18.66774E+000
